Unnamed: 0,A_Beta_Blocker,A_CCB,A_ARB,A_Thiazide_Diuretic,A_ACE
0,0.9994729671618572,0.9988348059067884,0.9994461930046588,0.9998246602637272,0.9996907211450272
1,0.9997155582389781,0.998539778224388,0.9977114862952956,0.9999999999917172,0.9996567840117132
2,0.9991282519072228,0.9991300008003616,0.9994155108286424,0.99999999999041,0.999858632981934
3,0.9996675150393144,0.9986100636308932,0.998546571603826,0.9989149098308572,0.9996504287223199
4,0.9991481013601536,0.9992313220648724,0.9987203010352296,0.9998312932767242,0.9996485096702424
5,0.9997336787853216,0.9997588707296688,0.9982095108106612,0.9992142096496708,0.9997210080271322
6,0.9992870908732908,0.9987704118380876,0.9986965664362372,0.9999999999936984,0.9998862383227818
7,0.9987700416498382,0.9986974032957616,0.997236643083221,0.9999999999923274,0.9997558049124292
8,0.9998557842626559,0.9993907166478811,0.9995026247076244,0.9996608568011944,0.9998747430263436
9,0.9995037192106208,0.9997644616791438,0.9999999999922152,0.9996571127156522,0.9998981756383984
10,0.9993514276408292,0.99853338997756,0.9988105151281154,0.999072401117196,0.999916845364079
11,0.9996037375221244,0.9994451456539412,0.998760530795178,0.999999999993904,0.9993053169835396
12,0.9990447576304652,0.9992958533530631,0.9999999999971002,0.9987206942328742,0.9996728826092994
13,0.9996723264923556,0.9999999999956694,0.9967426758470672,0.9999999999937856,0.9997479025629668
14,0.9996175753920216,0.9999999999914134,0.997439209342576,0.9994331940367294,0.9999171326221048
15,0.9995437689736548,0.9993387756665386,0.9994453835507104,0.9997709033752926,0.9999999999964444
16,0.9989267594663821,0.9995195464719832,0.9981218890975088,0.9992616685008494,0.9996699307125956
17,0.99989676935846,0.9996986393080558,0.9982959167428006,0.9999999999921017,0.9993259701168952
18,0.999704421013364,0.9999999999968059,0.9994962232108564,0.9997082893856158,0.9999999999881528
19,0.999792547660457,0.9994991524304092,0.9966424863720572,0.9996114628170079,0.9998655539997152
20,0.9993955969979526,0.9999999999939154,0.9982307631358904,0.9997316869060776,0.9997724686009942
21,0.999783204392386,0.999535942161341,0.9987228980442656,0.9992736350429524,0.9998571062277579
22,0.9994605333895076,0.9995472905545584,0.9985733143369532,0.9998486566764948,0.9998369252645274
23,0.9998499496885662,0.9989487606062478,0.9999999999957232,0.9998091272317065,0.9995463195725532
24,0.9998056827366972,0.9986033901770518,0.999999999995336,0.999824027803614,0.9998117205152948
25,0.9995036120449464,0.99917517863152,0.9989716120972214,0.9992738222274444,0.9998853979162567
26,0.9999999999964,0.99928405916214,0.9996166647704388,0.9989453042936934,0.9999999999935718
27,0.9996223556871264,0.9992100104760778,0.9992679667275932,0.99930525467343,0.9999048485283478
28,0.9990471004917104,0.9996588884261758,0.9980683902285608,0.9995733825230216,0.9997193528099344
29,0.9994112696356564,0.9995252411357572,0.9995660844574208,0.9987536962623405,0.99999999999472
30,0.999855797643856,0.999260589273646,0.9995636269293195,0.9989113854390173,0.9999999999966508
31,0.9992353304241808,0.9995119592026572,0.99937301116852,0.9998879318852868,0.9998284360263852
32,0.9993911916387972,0.999999999995384,0.9999999999951016,0.9995935588373585,0.9996942922595587
33,0.9999999999884641,0.9998302180074194,0.9999999999966994,0.9995581435469516,0.9998861224640664
34,0.99932405496638,0.9999999999886559,0.9999999999970914,0.9995009852543584,0.9997148724756396
35,0.9990528090216416,0.9994854446061486,0.996826196795684,0.9998132482448392,0.9993536435741852
36,0.9989484066846592,0.9997819743796228,0.9994561825931328,0.999310745893126,0.9997460161679044
37,0.998409440893168,0.9995046046524648,0.9973438442554959,,0.9995589664799868
38,0.9989590464401118,0.9998505183100196,0.9981431884019478,0.9991232411823174,0.9995440012573352
39,0.9996459090037152,0.9985795459225294,0.9995598048776628,0.9996909042727116,0.9998288515776546
40,0.9993180350356404,0.999903682183686,0.9992693483141928,0.9992761191890992,0.9997105205443588
41,0.999211008803802,0.9995991061971704,0.9996039414985152,0.9992454439210046,0.9997286949976708
42,0.9992501535746076,0.9987205890041346,0.9983928696246186,0.9993949253152908,0.9990590014117108
43,0.999155108604302,0.9993690039766492,0.9975516703191296,0.99917206596911,0.9998759404186922
44,0.9993953808091692,0.9986937108419351,0.9986799985269053,0.999586667643542,0.999711853916458
45,0.9990606788636286,0.999330235703604,0.9999999999953076,0.9993390999531504,0.999416036701198
46,0.9994646865900668,0.9996873032942242,0.9996543931224784,0.999604621883466,0.9998527164118342
47,0.9993507492923094,0.9988387754365716,0.9968963244099512,0.9995474782770007,0.9998802690572074
48,0.9995189317946256,0.9980827637428366,0.9976115982221344,0.9991735780560556,0.9993388178997143
49,0.9995656595185756,0.9992972086430936,0.9994830078227588,0.999563107781848,0.9998903976852894
50,0.9988699077471178,0.9995918921166576,0.9995142906577524,0.9995971656133281,0.9996047914060872
51,0.9997950501353964,0.9983659992072318,,0.9992684836427882,0.9999999999907678
52,0.9999335080969624,0.9993656165648399,0.9999999999979206,0.9997427051588254,0.9996899263468979
53,0.999834645214076,0.9993087270280716,0.9999999999944742,0.9989568943648476,0.9996422549903548
54,0.998937193627429,0.998881353640402,0.9989743789922352,0.9990520718336088,0.9991497216780508
55,0.9997546759430676,0.9991793847763792,0.9983424230044962,0.9996224275957368,0.9996990827742817
56,0.9989843645794702,0.999783194695912,0.9987859256929784,0.9999999999936514,0.9999999999905379
57,0.9989030203222262,0.999272621835578,0.9987334404984476,0.9993226307619614,0.9999999999956626
58,0.9999999999926226,0.9999999999921232,0.9999999999955854,0.9996405217797684,0.9998697061064415
59,0.9993356391902668,0.999051082608046,0.9984597295890704,0.9998537419185998,0.9999999999947852
60,0.9993330496869602,0.9997136885328018,0.9986445667765914,0.9996295401936685,0.9999999999964252
61,0.9993299675792,0.9988559561116608,0.9990324357078304,0.9988654593890972,0.999851716966071
62,0.9990714828184464,0.9978523473022392,0.9980252161898044,0.9987255602202664,0.9993926783954452
63,0.9995943495280536,0.997857408489818,0.9981036594920702,0.9991662108031883,0.9999999999947624
64,0.9996586210899726,0.999155334206453,0.999457629721062,0.9998215226276248,0.999636587822479
65,0.9998490418146871,0.9988247160548192,0.9994603859709188,0.9994133850685041,0.9997976852326972
66,0.9996180201498116,0.9999999999898702,0.9968053165179712,0.999999999996948,0.9998410757670564
67,0.9995584845969302,0.9978930063795398,0.9999999999924264,0.999670276967816,0.9998673735824696
68,0.9988921217799954,0.9996854389419312,0.9994170405572756,0.9991857770305568,0.9999999999925132
69,0.9993362754993372,0.9989050577551442,0.9986321101895844,0.9991446330197926,0.9998915046922332
70,0.9997089115953164,0.9992037330050518,0.998712549429232,0.9992756111359152,0.9998474832009449
71,0.9988109836467679,0.9999999999902448,0.9995597463219148,0.9996784755054688,0.9999021357547482
