Unnamed: 0,A_Beta_Blocker,A_ARB,A_CCB,A_Thiazide_Diuretic,A_ACE
0,0.983888555820938,0.9814282397474954,0.987090896207762,0.9722072045494179,0.9853209919403756
1,0.9841752463854736,0.9813724845132372,0.9823947978310528,0.9703381852949502,0.9870930751105146
2,0.984778909896718,0.9872535097391092,0.9842261279675648,0.9627168300047084,0.9870989947984556
3,0.9786362562774464,0.982742121090807,0.9864226546433602,0.9667780976364814,0.9869428946120756
4,0.985013447990137,0.991865143241065,0.9873032451581476,0.9722267902792122,0.986326682071494
5,0.9839614873302538,0.9881842498195268,0.9880262175588576,0.96758250564489,0.9882812641878944
6,0.9813391111814036,0.9842829516249482,0.9863110498914279,0.9709480179165514,0.9867240802709916
7,0.9792360210883008,0.9860143668321232,0.9890655708734184,0.9684067848369238,0.9886259519087668
8,0.9794446623396236,0.9860756376740636,0.9870288936673464,0.9569726761182444,0.9860403390070852
9,0.9833141725084344,0.9884550127446204,0.9888587529089048,0.9684166972860496,0.986205442433712
10,0.982653046597182,0.9808114739866999,0.9797754556201992,0.9716227170000112,0.9853304527245728
11,0.9873383737935972,0.9830889283832426,0.9876760523824626,0.9529810477939356,0.9869470653528876
12,0.9830591380294778,0.9868601367803476,0.9819904360687836,0.9740035177273176,0.9843390009879084
13,0.9829181727093904,0.9825524723466502,0.9856008775536519,0.9796548365263912,0.9808197336282234
14,0.9835416554796782,0.9863252477621492,0.991161350548692,0.9752802035077744,0.9857842560446584
15,0.9839393023772816,0.9841095627506004,0.9896141256643001,0.9620452252031568,0.9877764065195094
16,0.9833947569133096,0.9839423432792378,0.9878539207122264,0.9652868066089968,0.9862478894048152
17,0.9840367624479359,0.986476147596648,0.9849843718714342,0.9679741207784348,0.9860503672492764
18,0.9856780451088528,0.9840692486290488,0.9892933282371114,0.979613012230122,0.9871935147281012
19,0.9858920727299976,0.9862542921781079,0.9861628909197422,0.9761444755775904,0.9864073127794182
20,0.9836093724513753,0.982983518527246,0.9856076177805062,0.9713027966434248,0.9872696867350031
21,0.9816725315511898,0.9825680155128038,0.9852326724858746,0.9739434951466076,0.9815091456258864
22,0.9845499666773342,0.9828534245429666,0.9839728883329332,0.9617374352407608,0.9872420767096488
23,0.9869195544447958,0.9842531077106852,0.9829114944470306,0.9669766535701828,0.9867619181908052
24,0.9850226084512608,0.9834996693144686,0.9834129862754885,0.9615394550502941,0.9857261262095846
25,0.9842881295355588,0.985333537313856,0.9877874787340948,0.969107302871796,0.98699812998716
26,0.9852779639101422,0.9829318206920908,0.9861781311823788,0.9740464667778784,0.9860287437665056
27,0.9827749966986812,0.9844188756529956,0.9868189018784506,0.9709362226240164,0.985193528680036
28,0.9838401968424042,0.9887145748300032,0.9876944241468224,0.9789156157333708,0.985699008577168
29,0.9834641174740232,0.983589415768896,0.9843758321734852,0.9671586331287562,0.9862662248621288
30,0.9836322944459672,0.9889319585196179,0.987099623072248,0.9772212961867808,0.9868088698435462
31,0.9859185778832064,0.9887718373215022,0.9863295438595648,0.9691843969449612,0.9874064408976012
32,0.9830924935796188,0.9903802675207252,0.9848020613605756,0.9664858122766906,0.9881092016072373
33,0.9846445203925568,0.9834792363177643,0.9856863460842172,0.9621485995931364,0.9857411750823392
34,0.9884267796805032,0.9809403975038156,0.9873604752818608,0.956798798309872,0.9865060263530696
35,0.982498246089091,0.9870835135413276,0.9831884575707452,0.9751863828553202,0.9848355273538552
36,0.9831907228338012,0.9816346419936264,0.985711715503637,0.9735435795128556,0.9860548270277076
37,0.9839023692767151,0.9810105630265068,0.9858703498460948,0.9694216031615484,0.986392212970734
38,0.9847415081374632,0.9837045406195126,0.9851132540274934,0.9792779004789024,0.985757248630351
39,0.9828099574853004,0.9830370907275832,0.9861311616706638,0.9721138106309676,0.9853193135932548
