Unnamed: 0,A_Thiazide_Diuretic,A_CCB,A_ARB,A_Beta_Blocker,A_ACE
0,0.9975459202952416,0.9954982629584024,0.9956843113570296,0.9982964018455636,0.9975880908943984
1,0.9962223224190021,0.9992345433061138,0.9990370898118022,0.9981458304597832,0.9991745595584836
2,0.9978595601312916,0.9979413505323742,0.9976003726326031,0.9987487589465815,0.9991863127421899
3,0.9958731992487622,0.9988342958680114,0.9977534426043336,0.9980792703027516,0.9978420554861568
4,0.9975492717997819,0.9991374157816568,0.9996102721473116,0.9974276505009824,0.9992285381808014
5,0.9962585652260928,0.9972313499639462,0.9977928556320076,0.997728519312805,0.9989299292440674
6,0.998096536306344,0.9987399217435018,0.9984654317890568,0.9987892323103122,0.9978865125862216
7,,0.9966724279209608,0.9985838210474216,0.9985876951848623,0.9991285109455592
8,0.99640518198812,0.9966490137557564,0.99874654263062,0.9977766237771172,0.9984092828187192
9,0.9978487679510388,0.997745872682254,0.99842331426004,0.9979073999804184,0.9978372387168006
10,0.9957264625303328,0.996591192644744,0.9980886817498758,0.998555136456341,0.998774509019374
11,0.9951962976039472,0.9961324183186412,0.9971741978058,0.9972748199403216,0.9985564669056342
12,0.9976186247495372,0.9978097359857484,0.9979217032776422,0.9977490860305712,0.998465176364948
13,0.9971971961574508,0.9987829205278502,0.9952412701091988,0.9993249103900732,0.9994825863309889
14,0.9962060343010668,0.9962843135361032,0.9985638977072456,0.9983428651877646,0.9988100500996012
15,0.9965419790091188,0.997883993689476,0.9989157959019224,0.999009095176971,0.9984424790567118
16,0.9983495906236948,0.9973838116722482,0.9981204990777957,0.9988527466953468,0.9985354605015254
17,0.9992478783861668,0.9992936937617424,0.9965499425645546,0.9988275452688408,0.9987974468659512
18,0.9984655839028868,0.9975171972041114,0.9984540750126912,0.9982782298541284,0.9990649787461324
19,0.9969002460220844,0.9990453474726814,0.9979683575700076,0.9977701202101522,0.9979792113977368
20,0.9986956077684528,0.996492550670364,0.9981611157586046,0.998531591439494,0.9977786339545064
21,0.9993432138385552,0.9980337058713216,0.998223039550524,0.9982732142752392,0.9989974393207676
22,0.9975745439157232,0.9957248477721315,0.9983255187539608,0.9992460481310852,0.9993481066378692
23,0.9965291047077184,0.99723130705301,0.998782848286298,0.9949626979355459,0.9974221972991172
24,0.9972655288306602,0.9984496407346921,0.9983753194511888,0.9973514875692888,0.9972302920479286
25,0.9981832356899542,0.9984194913160142,0.9984404980043275,0.9970655458735626,0.9984850161120744
26,0.9954226493802932,0.9975750413762512,0.9991722504511684,0.9989151796023776,0.9987520809646137
27,0.9981325472046406,0.9985763702216774,0.9979495309426932,0.99752260170323,0.9985778478231324
28,0.9978853018209126,0.9975152776546105,0.9990846548160072,0.9987340019131066,0.9985681934728858
29,0.9975077057780458,0.9985489039650384,0.9978956722115448,0.9982802959114916,0.9985994324085468
30,0.9959001739090084,0.9970362522406896,0.9981970639622044,0.9985602331767068,0.9989024813597324
31,0.9981570251948,0.9992651502285058,0.9978852482601559,0.9969179219019146,0.9993529407142142
32,0.9985783726484454,0.9981584401032428,0.9991336833563772,0.9983286560931716,0.9989742569338926
33,0.9982174883006312,0.9960590485237268,0.999558509622974,0.9987112832176074,0.9986463410521704
34,0.996683361631442,0.998784306925132,0.9982391397424136,0.99779280619497,0.9983082383832405
35,0.9960575476770068,0.9983843381931294,0.9970432378958696,0.9966691927858354,0.9981482932785084
36,0.9984801303277654,0.9980776534495476,0.9990218696571525,0.99758233547152,0.9980756078163144
37,0.9972997316315112,0.9983236604474278,0.9984557462751096,0.998254249303078,0.9990724392079666
38,0.997853860839484,0.9970441505381415,0.9981777616963676,0.998599118584712,0.9983196584071488
39,0.996680970991037,0.9985607515997564,0.9979500742155706,0.9985956548417816,0.9986926886542454
40,0.99865848962697,0.9965020457603218,0.9986796172956416,0.9976394078434287,0.9994457057192584
