Unnamed: 0,A_Beta_Blocker,A_CCB,A_ARB,A_Thiazide_Diuretic,A_ACE
0,0.9973803330973692,0.9990841403805816,0.997442105620482,0.9981867776212436,0.9979735429219136
1,0.9974378168056188,0.9979826910080168,0.996079599960796,0.9994477389403088,0.9954131500683814
2,0.9963220700636768,0.998935699392492,0.997594557277124,0.9991597001423979,0.9979009841125346
3,0.9979418342211316,0.997340197822716,0.9976732947927096,0.9990584031261662,0.9974352994941432
4,0.9972219445156272,0.9985108753869943,0.997221195122768,0.9978305001645558,0.9972249102369428
5,0.9981863190953052,0.9989406880604712,0.9968514331509388,0.998369918019736,0.9981836565854936
6,0.9969731015644812,0.9990703718141856,0.9971867149031406,0.9988756758612204,0.9983837517615376
7,0.9979730336246482,0.9994244033600346,0.9970125052796602,0.9988647898518932,0.9962230521558216
8,0.9975835497436532,0.9995778695812916,0.9988021427855552,0.9956839875306088,0.9980458803461644
9,0.9964818650554108,0.9982647805034478,0.9972768675418076,0.9985971789215724,0.9968905861045207
10,0.997513750210034,0.9974144760160496,0.9971035371390364,0.9982574154265028,0.9971010459751212
11,0.9974485480031919,0.997762971143598,0.9970116338501176,0.999024776658808,0.9964660551850192
12,0.9973807612739696,0.9990083065600006,0.9955439348565441,0.9989812421143632,0.9981198804292004
13,0.9980227459909272,0.9994548882396505,0.9961459030201548,0.9973983869063608,0.996746743863949
14,0.9980998255778566,0.9979099381463852,0.9985985641587584,0.99952708768949,0.9966926948757352
15,0.9977881042143916,0.9989123298858608,0.9969974996728408,0.9988788235896062,0.9969759588808812
16,0.9987019692180684,0.9990176802051924,0.9954688841105916,0.9994986910668548,0.9984288293272432
17,0.9961533262231541,0.9986978672788154,0.9955232703630414,0.9982222916182836,0.9973483185776096
18,0.9981217408917936,0.9988066451246214,0.9993106681808521,0.9992861121406172,0.9972932824650248
19,0.9975238220198536,0.9988526086784388,0.9961577559053096,0.9978332108469288,0.9971709407644213
20,0.9970209646130233,0.9978898802675368,0.9961496946937198,0.9972273818754986,0.9978196873264192
21,0.9957257591132692,0.9978151917923946,0.9983698492538279,0.999198053133376,0.9964372606351424
22,0.9965780832492244,0.9989765011134628,0.9959887260940404,0.9986734438613696,0.9968795217269996
23,0.9975765845103054,0.9986303957090468,0.9970514433569672,0.9990103805784988,0.9982312010330714
24,0.9980000684166136,0.9990913240416348,0.9975861468522093,0.9996215600007972,0.9976792859269528
25,0.9973067723591422,0.9979138324358168,0.996933190770505,0.99802824740904,
26,0.9982770399980752,0.997940118484754,0.9965295109473546,0.9989666816320965,0.997992256470425
