Unnamed: 0,A_Thiazide_Diuretic,A_CCB,A_ARB,A_Beta_Blocker,A_ACE
0,0.9866773023868144,0.9742763799087121,0.9837500473184879,0.9865374276534172,0.9873236327359312
1,0.9787849242639096,0.9775392306623872,0.9810483668409302,0.9844114877716964,0.9873249556004629
2,0.9750671712232208,0.9809892961437908,0.9783752154491812,0.9846238613976528,0.9867118924566156
3,0.9810770027683242,0.9756126543678372,0.9775603619276902,0.9867823222219992,0.986814358865544
4,0.9772522502114132,0.9794728587495616,0.9818065388265156,0.9857887814435948,0.9868339830107614
5,0.9733655811364508,0.9788361854157782,0.983902459455637,0.9860568463255752,0.9895099081107916
6,0.97830240222645,0.9755635136063676,0.9852127830058962,0.9811139059558676,0.9867309014100388
7,0.9771653425126698,0.9740883458671136,0.9841493457487236,0.9849681532224324,0.98703512012105
8,0.9766353089130516,0.9802425574677488,0.9814909064901144,0.9812398698816678,0.9863335071269426
9,0.974311350384412,0.9775087254963164,0.982774027737,0.9813970373942912,0.9850526664326608
10,0.97593998233452,0.9847885269054528,0.982903335917927,0.9834681680152496,0.987357506768374
11,0.9731715724176754,0.9798509085588559,0.9760321191995208,0.9849785347387312,0.9870180053090828
12,0.9723895314975086,0.982084655197618,0.9864113197392544,0.9884347510953276,0.9882742024569356
13,0.9741799687927732,0.9769183445977956,0.9884051332501914,0.9836213241462798,0.9865216707650072
14,0.9786249954595608,0.9756236929386574,0.9822999021184966,0.9814235429600606,0.9868945525246208
15,0.9735253188179872,0.9767654745346321,0.9829798395100688,0.9861105464319336,0.9876117275580806
16,0.9694855086980656,0.9699362237003214,0.9804079570276106,0.9815447657476188,0.9863703064198196
17,0.9740895294680536,0.9742202956930368,0.9790624587035832,0.9802682701822863,0.9871047427232602
18,0.9792073797379686,0.9818372983437196,0.9861322160483632,0.9833435103035719,0.9884689646360404
19,0.9701234129033792,0.9815467195405846,0.9820475178755927,0.9824875451433942,0.9874488076033764
20,0.9721969403692784,0.9749827209632628,0.979805679462508,0.984501855994428,0.9872436901650838
21,0.9712100405864,0.9798292967140398,0.9833455802827242,0.9821176006002299,0.9895130587734586
22,0.9730969427748676,0.9769417264117544,0.9804861983747959,0.9840961863344592,0.9873757378497092
23,0.966627704069847,0.9733240337839744,0.9831856109520222,0.9841340527015764,0.9867163699030632
24,0.9808817996784596,0.9783445238028748,0.9801622097197284,0.9826221932535636,0.9870348024006144
25,0.9702910320836146,0.9848210983411988,0.9892427589157152,0.9868309836051228,0.985836820544476
26,0.9675346268786528,0.981771445111993,0.9815087548677736,0.9808103001735864,0.9886197199597524
27,0.9696645152735603,0.9736106984640892,0.97992136028151,0.9843686773648916,0.9884099542213806
28,0.9761758077160201,0.9766355651986659,0.986084476973062,0.9843999846269352,0.9871968743231072
29,0.971333770592726,0.9821022103436468,0.9775117999116532,0.9849109440108516,0.9891273566610376
30,0.9774585354754328,0.9766643471498292,0.9770393620708312,0.9831678689524372,0.9845269518401102
31,0.9740609638912752,0.9801106572005996,0.9812190077000478,0.9854852301340288,0.9864446100212108
32,0.9730784252648488,0.9792744608590336,0.9799960345627498,0.986214103967458,0.9894292940903016
33,0.9664707331110316,0.9776926210748922,0.9752984994754028,0.984077372135482,0.9904248388938586
34,0.9745569101898824,0.9764677682424204,0.9835835068953164,0.9819033940106944,0.9878538852239028
35,0.9720373518235094,0.9776909583470472,0.9824095572864872,0.9829984088810994,0.9879278128803284
36,0.9769281523414101,0.98283765366697,0.9843912791106788,0.9823088189683196,0.9879440040735941
37,0.9792352314395679,0.9818210772636096,0.9855113423075365,0.9828815578014322,0.9892978670770848
38,0.9705783350306794,0.9807593632401768,0.9872785674667692,0.9872360385649708,0.9880917302734348
39,0.9732049623145841,0.9810210875398259,0.9826024892923232,0.98588268377022,0.9873114970368756
40,0.9760124586120108,0.980682460493078,0.9827051268045393,0.9835741016414522,0.9881775022009748
41,0.9780686861098772,0.979917920326238,0.9849074035141819,0.9789497052177952,0.9851229731607158
42,0.9793640268101858,0.9797206012111422,0.9782336983459828,0.9817648773336619,0.9878557635726132
43,0.9740672750293554,0.9753249369401352,0.9797035434583421,0.9835744113408548,0.9885051125987124
44,0.9760383694146876,0.9846298412557908,0.9833807532357304,0.9862508139848531,0.9854584340322023
45,0.9717762720094874,0.9698434334919608,0.9851467591857506,0.9846898692832586,0.9856211104606338
46,0.9800039000888944,0.9821569946048354,0.9813055271969664,0.9863578384525172,0.9851504710609001
47,0.9833465392341972,0.9803889825822758,0.9823829353803956,0.9852990035646546,0.9869824243898456
48,0.9674323628486262,0.9784799331172632,0.9773471008335856,0.9826314086185122,0.9853152977328228
49,0.9758708794396596,0.9803862093908816,0.9799484280428252,0.9823863674859568,0.98674463432418
50,0.9700621641042648,0.97317547693129,0.9811492572953012,0.9842343580368283,0.9878614668304804
51,0.9815184655259742,0.9797065096659576,0.9812909244894716,0.9818123764367532,0.9875895610299418
52,0.9773596317685972,0.9758335492678952,0.976936149452163,0.9843088920491508,0.9865445956370728
53,0.9808984612394712,0.98141377084292,0.9804216809904828,0.9799577672125172,0.9879219368948278
54,0.9774692235852817,0.9768828825055528,0.9813835739275522,0.9815836392158016,0.987449319038172
55,0.9754613194550888,0.9816821351008204,0.9765576081354188,0.9832428247268964,0.9874998559357138
56,0.9727759510892556,0.9774315779537818,0.9762304596126984,0.9854290047592964,0.9875045326967754
57,0.9872413237337732,0.9778719259101102,0.9782613143691912,0.98228906069844,0.9873328523559752
58,0.9678308049905768,0.9849098968302284,0.9857087230939522,0.9861347830994556,0.988171813082692
59,0.9777779618940526,0.9774600182602904,0.9836830786631412,0.9824731655927816,0.987250281805492
60,0.9812566662895348,0.9820981756042624,0.9850166914566209,0.983799370511084,0.9870220963591848
61,0.981075724310436,0.9714594877802948,0.9792418289939864,0.9835193258760532,0.9883432771603108
62,0.9739825842176504,0.979600595248756,0.9843219015234478,0.9786579402927302,0.986058434395765
63,0.9811497879960196,0.9809124283301088,0.9813652349956012,0.9845708598121052,0.9844750216888968
64,0.9664087990019586,0.9777458392992164,0.9809914959533512,0.9847820116098259,0.9886161425566689
65,0.9767745874219038,0.9775478372609634,0.9799309777483604,0.9837617297862958,0.9861210416547443
66,0.9787547353061354,0.9837900055151364,0.9807623969295286,0.9874171510718364,0.9842196694197548
67,0.97904203089726,0.9759832802849427,0.9786949641058202,0.9858025919012112,0.9872045633023891
68,0.9827506414663708,0.9786164840647116,0.9866575573988604,0.9814194627567402,0.9890842553741804
69,0.9682146671256278,0.9771012841634916,0.9823639257909128,0.9845502359320992,0.9868447388052299
70,0.9647179903253036,0.9873944666930692,0.9813737218552298,0.9796907255640658,0.9881447421793872
71,0.9710914177196724,0.9768125395646196,0.9797794113217092,0.9817353934415348,0.9869415941279012
72,0.9749440649949191,0.9769055208690888,0.9869490957847384,0.982818271504182,0.9878065543131151
73,0.9700027181427979,0.9770125460892134,0.9828354032662644,0.9867681914578024,0.9872422107754856
74,0.970102480322376,0.9771279118012938,0.9838379281227612,0.9823078130119874,0.9869529560360742
75,0.9732280491200632,0.97429004222533,0.9795815123085808,,0.9891207312019928
76,0.9793369766455924,0.9796117150864746,0.9795385624293892,0.9836939767405792,0.9867487136109494
77,0.977458494228784,0.9740554754517656,0.9854294871116678,0.9831345328829018,0.9879930922209283
78,0.9686919817403952,0.9787767244808612,0.976669612959664,0.9839133654889594,0.98579671483716
79,0.9693906928462592,0.9790431884798744,0.9823543989761899,0.9841052533112872,0.986909972442098
80,0.9773171353437922,0.9761610134560732,0.985232895123501,0.9827291248170552,0.9877588816763516
81,0.9767062124963232,0.9766531273672162,0.9851578210945438,0.983689791072458,0.9873544913198798
82,0.9720830170199806,0.9760407672255298,0.9827707795545992,0.9860122439015252,0.9901586563176601
83,0.9731107807223272,0.9775404051490042,0.982262745273888,0.9792707987224142,0.9869206213641184
84,0.977849499588639,0.9783735043310252,0.97843289235379,0.9899506821867342,0.9881598314237744
85,0.976826527965424,0.9855484948887232,0.9820372744137108,0.9858224794657382,0.9864442473941027
86,0.978336131660774,0.9812057008973072,0.9878067651844362,0.9841696068268116,0.9890814529942532
87,0.9721855324260352,0.9784911080617684,0.9820077590009628,0.9814489303580828,0.9846899775488772
88,0.9775763601700482,0.9805290047684472,0.9770046108105741,0.9822043571867378,0.9863405657817576
89,0.9678997139659375,0.9786695164785192,0.9769015391608094,0.9838966750214873,0.9868073327454792
90,0.9740867794900941,0.9776015268493468,0.9788621198377172,0.9833845056895419,0.9881878889861074
91,0.9696133258998014,0.9785626126168241,0.9860577847066592,0.9833789398799738,0.9858130842045212
92,0.970800601304248,0.9767537548731884,0.981101595636042,0.9771129364701224,0.9851343397435116
93,0.9730424186380712,0.9789180025926648,0.9808969285046708,0.9826473818292,0.9878529746549576
94,0.9742773284983812,0.9791586566360616,0.983127960294025,0.9855004921405716,0.9868083312195394
95,0.977153679585128,0.9860527436991252,0.9826553654234867,0.9841057743182496,0.984212785706053
96,0.9724703731936396,0.975650096915481,0.9908407158017356,0.9829557050513746,0.9887382535965296
97,0.9798507516928658,0.977574843315402,0.9797716388660974,0.98005130116173,0.9911196761248708
98,0.975070827496348,0.9778089202541388,0.9847774351643428,0.9786206852736116,0.9869515546976916
99,0.9721072625085468,0.9764986466063188,0.9834110744009076,0.9868787219217384,0.9892181033727112
