Unnamed: 0,A_Thiazide_Diuretic,A_CCB,A_ARB,A_Beta_Blocker,A_ACE
0,0.9883712210323546,0.9881378139859004,0.9896606983182524,0.9896478558846026,0.9893594482602242
1,0.9878152500502612,0.9845092614964992,0.9854992104617796,0.9852704977143122,0.9892650388547641
2,0.9895254586929799,0.9816061194654259,0.986328632788332,0.9859849914236978,0.9912345451214356
3,0.9870003357729676,0.9780680894675852,0.985006584464348,0.9845671489281876,0.9920372577145254
4,0.9894451426350804,0.987093111379703,0.9899338082088762,0.9807535970277068,0.9897756387689284
5,0.9905652023806996,0.9846566392351954,0.9892154735453595,0.9876869191439422,0.989610723309584
6,0.9922262992065396,0.9825099117407308,0.9903845138031738,0.9845399637791168,0.9918390103750032
7,0.9871319259646804,0.9800052213673472,0.9913748501839024,0.9792824457026932,0.9905752424029688
8,,0.9848169830168586,0.9901736863329648,0.9830065430113368,0.9880448183442818
9,0.9901937961982552,0.985274252898658,0.9866639677837238,0.9826186689218864,0.989794895243052
10,0.9889022601232924,0.98626771272072,0.9866167056340296,0.986950378841746,0.990379239838928
11,0.9867752829735952,0.9804129670403572,0.9876131878687588,0.9863159764438948,0.9904957718668296
12,0.9901570757925828,0.9855477517362988,0.9877607815162548,0.9876864874667792,0.9878423279622902
13,0.9876649176248612,0.9798196222297322,0.9864661139642829,0.9848371958897574,0.9905828643576744
14,0.9896991862499642,0.9854969866007468,0.9845918836378772,0.9866218676529576,0.9904320365416116
15,0.9887693645260426,0.982812836721748,0.9896667315783604,0.9823503608043432,0.9862925047140476
16,0.9888920802926434,0.9884022575854474,0.9905431784567152,0.9839636767521586,0.989635370160306
17,0.9904351709383964,0.986784468553355,0.9859860261351164,0.9843620070811449,0.9894979350300618
18,0.9880320398525628,0.9827170464399976,0.9917587629230818,0.9850099588928124,0.9897107740521159
19,0.9896855318625002,0.9829500147749806,0.9909103029738628,0.9870718408956708,0.9864379964999151
20,0.9845033159732726,0.9806165232229824,0.9890789640885024,0.9842655731726456,0.9893020015181506
21,0.9920158162447124,0.9820068484061996,0.9891209950643132,0.9884904896074144,0.9902019942399576
22,0.9930844312365792,0.9903642794981641,0.9931647175061208,0.9844824629594348,0.9893364080251128
23,0.9871453121728921,0.9845079240122304,0.9890041064958016,0.9773704930517936,0.9903854085071421
24,0.9888656635999616,0.986289512330472,0.9861319363815269,0.989183880899678,0.9872843621266256
25,0.989811501029388,,0.9876937092961908,0.9820234297319642,0.9893067934959321
26,0.9872914280075484,0.9851362647578608,0.9868813724920706,0.9876698431796784,0.989155112722076
27,0.9897930168859812,0.98557322934573,0.9913630331904292,0.9870111977595828,0.9894477223752032
28,0.9878576586157948,0.9817279035559564,0.9897915454504296,0.9873414568190412,0.990916057686754
29,0.9873979684483056,0.9824489750508067,0.9847050636530652,0.9864296847383854,0.9885285906564288
30,0.9903660590948998,0.9837900741913176,0.9887801299389716,0.9857140753062288,0.9890356056882841
31,0.9888153996758926,0.9848815083539056,0.9808530491237504,0.9873488974808924,0.9901545981832016
32,0.9889635492108636,0.9776052384002578,0.9850253734026336,0.9847263017906872,0.9895531971733436
33,0.9872074689364124,0.9861532335771378,0.992986312088216,0.9848092720416703,0.990095728518854
34,0.9878835730401504,0.9859609889258762,0.9894232566135016,0.9830031503729568,0.9897986878336748
35,0.9881486219275468,0.9848133528551856,0.9874894065956707,,0.9883379852950408
36,0.9882013839299658,0.9867902566589049,0.9877659336033722,0.9818957240172456,0.9905031559047672
37,0.9908207703745121,0.9856932262592238,0.9847567224288842,0.9859155334053598,0.9878827749835216
38,0.9838142807016641,0.9845942602748898,0.9901415131299312,0.9870011379830976,0.9890401259979406
39,0.9905479829838794,0.9848924353739396,0.9909031486577392,0.9846046421311327,0.9912546374906092
40,0.987452623229296,0.9856070918674,0.9830877297485304,0.9864757631675174,0.9916138768285924
41,0.9908215844328141,0.9835966804859034,0.9912352152232436,0.9819510357370832,0.9869627014885564
42,0.989309070813674,0.9861674180849216,0.9887293002296706,0.9881484520032072,0.9900076525339312
43,,0.9875248657725312,0.9888435943550028,0.9819690216973344,0.9894391590150798
44,0.9880039705731056,0.9828770633250641,0.9886170468145308,0.9847455069851556,
45,0.9884863219399188,0.9836905567011388,0.9864539165825532,0.984734660962692,0.9903261251540834
46,0.9882837106378564,0.9880003699245352,0.9865678111459001,0.9834988385166908,0.9878746901606444
47,0.9910070211637024,0.9876319347827948,0.9869486908048314,0.9857536498718876,0.989402170682258
48,0.9881257259596248,0.9820301088768059,0.9873128728604867,0.9873149212080524,0.9920720306352276
49,0.9876574664565384,0.9861802790188464,0.9865467363998441,0.9840899753384192,0.9879698919208538
50,0.9835521428477046,0.9881401497295258,0.9863839210064416,0.9864539021868168,0.9907599596406558
51,0.9872161115133102,0.9852301766722008,0.9902396414374496,0.9882752490838522,0.9876865102330122
52,0.9907058012191012,0.9857224538986707,0.9854588000117892,0.9845337954853204,0.9911578983325536
53,0.9859984821597496,0.9832715621320915,0.9868555471386752,0.985084867542823,0.9872296726026256
54,0.987855206337491,0.9807886154582952,0.9895926490464092,0.9848129039617556,0.9881708198750944
55,0.9894222655184236,0.9815663877569624,0.9912746049665138,0.9860829428393816,0.9879542368172376
56,0.9873372941460516,0.987672667114244,0.9863194674741116,0.9849628761258876,0.9892301066283679
57,0.9892811536215996,0.9829318899909968,0.9873341037990092,0.9859141962095168,0.9902705907717042
58,0.9898946647482983,0.9861561343795436,0.9833718429375996,0.9856995348731108,0.9901703622910012
59,0.9876546490650768,0.9858970304916144,0.9857473918594954,0.9878019839614414,0.9905933695827964
60,0.993077767260122,0.9853181510173908,0.9872129364380784,0.9822454258951112,0.9897910978593936
61,0.9900731979555284,,0.9873223674690476,0.9885059219958241,0.9879454082791608
62,0.9901426093512641,0.9823076276966679,0.9877306894620559,0.985168445855812,0.9892216893307298
63,0.9878933568441808,0.9862038729562898,0.987013281585729,0.985222686123864,0.9909825995886472
64,0.9909261837085084,0.9846334117182132,0.9872847167383312,0.9886580763845756,0.9896618328172336
65,0.9853749642965302,0.9839609918621968,0.9863715652475148,0.9851254682605656,0.98955203349902
66,0.9864998229124062,0.9809869176642207,0.9841026462165198,0.9894537285543928,0.9930638890949526
67,0.9814477138330324,0.981967033005886,0.9883476849092332,0.9875483293819722,0.989353648622573
68,0.9925495891554648,0.9826839557026392,0.988489197950036,0.9851975408181072,0.9917784867424572
