Unnamed: 0,A_Beta_Blocker,A_CCB,A_ARB,A_Thiazide_Diuretic,A_ACE
0,0.9793493880158802,0.9843711872985232,0.9920967623406256,0.985239685883663,0.9839651618263968
1,0.9801292902395136,0.9809633209015781,0.9905435755508708,0.9800924484403174,0.9870647806179964
2,0.984230341619423,0.9741358444538036,0.9874514764347064,0.9860708059386684,0.9851505637358882
3,0.9791686896817094,0.9788927410474859,0.9834187044181656,0.9829976855525784,0.9842960766431323
4,0.9791384816506522,0.9847045403450396,0.9856913868370946,0.9851212075651238,0.9837778555235364
5,0.9861643176044808,0.9820883760693064,0.9845086405353082,0.9820821130137848,0.9866216849333368
6,0.9780535566544356,0.9850549671170497,0.9861183795946544,0.9843894783957824,0.9846215142955328
7,0.9759015598697579,0.9819454211274028,0.9918663625061892,0.9866536442511298,0.9869426675391186
8,0.9767035514771624,0.98685940585726,0.988383279010238,0.9885317903255576,0.9856483949611508
9,0.9780345347737917,0.9800804418385584,0.9848274957992514,0.9775063041302446,0.984056329072958
10,0.9828551945476648,0.9861497988319944,0.9851911943249224,0.9837829700502692,0.9849004142518162
11,0.978174002167442,0.9767533596750952,0.9885116272799744,0.9810041074827182,0.9862902885482276
12,0.9806137605284866,0.9752131544009662,0.9896754482243412,0.9833749871243568,0.9862175596658841
13,0.982612410426874,0.9838583995799642,0.9883891470500428,0.9828120306453804,0.9874232449126352
14,0.9786718907215388,0.9814696396800426,0.9901508453250656,0.9779182769075436,0.9863524696764344
15,0.9813595516179358,0.9835984742738764,0.9864459951578268,0.9861842967299436,0.9856729156695254
16,0.9811124268232686,0.9831062952174084,0.9877925437320434,0.9834111308823941,0.985377603485316
17,0.9768627596897826,0.9774848971445428,0.9871545647307208,0.9786391170455652,0.9809866944986158
18,0.9864369046616016,0.9778639186078836,0.9892707081609932,0.9863780376895004,0.9874168346761936
19,0.9791479171757336,0.9804852888816163,0.9903552506643148,0.9866550166744884,0.9865434458349608
20,0.9799379845956934,0.9831580469506728,0.9854619810564642,0.9815392872446064,0.9872258199487686
21,0.9776680336196958,0.9788526423555441,0.9896478865577296,0.986834611334814,0.9862814705785832
22,,0.9822672681753472,0.9907003827355748,0.985332028124816,0.9885091494966012
23,0.9798317230418472,0.9831761319441926,0.9881448609136392,0.9804103374039868,0.9828920089804724
24,0.9831733996941372,0.9810775674618384,0.9894415089649412,0.9794422095149812,0.9846667256576208
25,0.978522473758256,0.9795447679405644,0.9897325132378146,0.9824992272181288,0.9885249150041452
26,0.982794195215778,0.9864420841409915,0.9883123218049942,0.9865692556731392,0.9848919425876304
27,0.9794769707928932,0.9820141531843108,0.989930455894768,0.9845475088738058,0.9817862361998534
28,0.9802044033069957,0.9903251942030404,0.9909636968080878,0.9841119517604956,0.9843073053463176
29,0.9809809969197198,0.9847794916743399,0.9821207733899086,0.9781603078455772,0.9828105499692582
30,0.9808021371942216,0.9757376382294236,0.9887040587430516,0.9859150914765696,0.9860201110626828
31,0.9805217125702932,0.9813246830363648,0.9868755392070698,0.9855836151285928,0.9848743040135742
32,0.977377352101396,0.9873360350053748,0.9826924819808676,0.984990569858323,0.9856722332738996
33,0.9813113249776596,0.9787261576193512,0.990790433987617,0.9885571574691899,0.9844595949429592
34,0.9815993636241336,0.9809345272889376,0.9839035544180637,0.9851164623531676,0.9837525100071176
35,0.9837507352333822,0.9803237199910352,0.9861615726324792,0.9838162109097888,0.985881304161728
36,0.9809450948486512,0.9806535750934046,0.9894296057138968,0.9848161268886066,0.9845538898162828
37,0.9805436712127488,0.9789203379572832,0.9860085895209044,0.9841163783513134,0.9847786072873248
38,0.984193245027965,0.9787477610037302,0.9890299930723436,0.9812825783761152,0.9857562699971733
39,0.980792934131702,0.9802765455189916,0.9905004727744448,0.9790946595692748,0.9859251218245436
40,0.9757671125185544,0.9816731107659764,0.9892270376558104,0.9819851248092908,0.9864168890012324
41,0.9845983846552192,0.9777996930166274,0.9908016881706572,0.9754722592969776,0.9835764602215066
42,0.9771867329130832,0.9804947374017156,0.9874177626837096,0.9799016554533936,0.9858944414233144
43,0.9810047954685472,0.9824093102554594,0.9823572644325168,0.9895792638434712,0.985418388622226
44,0.979569150092677,0.9866557679900164,0.9898574197022628,0.9835151976038672,0.9856761589016346
45,0.9817567178988496,0.9786307029787974,0.984301718290682,0.9788867836109768,0.9863349082361637
46,0.98349053576166,0.9824824769674982,0.9913095986486914,0.9849503614397674,0.9852408699749192
47,0.9846518682092924,0.9829828873120916,0.9894656614369784,0.9832035284349324,0.98318466715893
48,0.9853715620250652,0.9827889497842124,0.990096614642282,0.9813763702490732,0.9846037275934052
49,0.985234023177,0.9836734674840282,0.9898455769218554,0.983546705446055,0.9832812039293068
50,0.9802246495788492,0.9834004709894392,0.9910049088571744,0.9827421300060796,0.986354288654024
51,0.9817950105251236,0.9829238003418276,0.9868813667745588,0.9833697305258912,0.9873316678983176
52,0.982273122874345,0.9846282667144058,0.9856800125773704,0.9878438358667706,0.9883889510935412
53,0.9801192074009168,0.9811363882045768,0.9902718275877804,0.9771127202007704,0.9872211318678858
54,0.9789518088305756,0.9827587566841092,0.99238269084654,0.9865872208527268,0.9871914900086202
55,0.9818927963901892,0.9810249949165832,0.9880272179797251,0.9802833634720162,0.9845377309712476
56,0.981463046650658,0.982848900803042,0.98568764905531,0.9867659813496308,0.9851213851258178
57,0.9807340021450124,0.9870087854881254,0.9868050744928232,0.9786895847092132,0.9859614610174372
58,0.977199736599126,0.9811597802656632,0.9848825260010596,0.9836775930518794,0.9866075125487715
59,0.9803017056721824,0.9780945164835656,0.9888776334013304,0.9801801339584542,0.9846947903986836
60,0.9843471418467968,0.9801716709179692,0.9890791947612572,0.9858072011235512,0.9870834442524159
61,0.982466277027528,0.9789348210127692,0.9894781431620356,0.9789475494699876,0.9844837377975376
62,0.9823809442936616,0.9854025581151878,0.9872060788757712,0.9824972033340976,0.9855210865476141
63,0.9798385174246628,0.9837725062851798,0.9902366710215746,0.9835420640056836,0.9842208885664588
64,0.9837646969459508,0.9828961487434068,0.9909941550536656,0.9810512869675893,0.9861516610132252
65,0.9834675332531659,0.9780666724859932,0.9877903072406978,0.9798119981178948,0.9858698813448722
66,0.9824832017588844,0.9769284906196296,0.9902006894396264,0.9809728457051372,0.9870901458534465
67,0.9830150333598442,0.9753035587408212,0.9893744155347041,0.9805012904892162,0.9865368297972099
68,0.9847205943683168,0.981656036409973,0.9904741733620426,0.9825161517075688,0.9878807103897232
69,0.980332587476746,0.9807277809082596,0.9873333951657473,0.9808595720277228,0.9837582182220534
70,0.9825062944811268,0.9803618476813082,0.9846413225926708,0.9853929965848108,0.9877515340432644
71,0.9800497281308768,0.9835483363814428,0.98781643741211,0.9814698333177992,0.9870651438439564
72,0.9798900842589774,0.9811973669283534,0.9904042310834692,0.9809805360380714,0.9853333275742346
73,0.9813759907044998,0.9818428398187152,0.983047115546002,0.9834632704818582,0.9837621212218006
74,0.980015834076574,0.9793023208724124,0.9876272936157636,0.9815881557061856,0.9863575971136138
75,0.9830844434566918,0.9800998697373341,0.987260804529956,0.9804156225537506,0.9855250035029932
76,0.9845213671012784,0.9820617323849941,0.9885930225329952,0.9817549801942159,0.9866759537947788
77,0.9836446680010464,0.9795690474734408,0.9913729191427368,0.9781204196466946,0.9883188253887841
78,0.97765850601409,0.9806068292506508,0.9895250757132638,0.9827932268723124,0.9866274077883092
79,0.9792499155483736,0.9841473091159232,0.990151583551102,0.9811862231850774,0.9885878301353204
80,0.9775452578773342,0.9836361251097347,0.9906567228014768,0.9835228334384332,0.984884980446014
81,0.9789837311735312,0.983983151439572,0.9880930734850876,0.9771166714445146,0.983777193326864
82,0.9834378415141886,0.9828678697746132,0.9893995018471632,0.9830317021711548,0.9863108758574248
83,0.9837648373564944,0.9795689494327589,0.9890354170900176,0.9802041648173272,0.9863227959029821
84,0.9808654337458071,0.9803565762349172,0.9861165021758492,0.986487793528652,0.9832024431408992
85,0.9765691399270442,0.9827276122192342,0.991718755801818,0.9836498749546034,0.9868884546227042
86,0.9810834595987028,0.9834018654825184,0.9858070140931522,0.9834429937889522,0.98356312019215
87,0.9761106975809216,0.9788420357411858,0.9835583656576684,0.9830948392590207,0.9856666893850512
88,0.9802939630056398,0.9859388169886242,0.9906565860759248,0.9837498078515649,0.9859163330681874
89,0.9791939514140392,0.984138931191523,0.9902443190292536,0.9832655228474848,0.9861602573483548
90,0.9823808852242256,0.9806238708044008,0.9881729288803902,0.985700330028034,0.9869424597199324
91,0.9826588311407324,0.9804468076772856,0.9866391668952941,0.985300740131828,0.9849061021373696
92,0.9790738506740544,0.9852502708638196,0.9874145266941472,0.9798272000731318,0.9852687101579009
93,0.9813344957212066,0.9796746575568444,0.9854997527753,0.9834769083036516,0.9823194080764528
94,0.9813287460997006,0.9847162292212116,0.990161742470703,0.9860147085975174,0.9837464612926848
95,0.9790707409460176,0.9855729966758426,0.9855040156374804,0.9840850126051768,0.9856331194434608
96,0.9850667639503118,0.983945967032274,0.9863666049537528,0.9819668571182676,0.9840206871849952
97,0.9769776564733886,0.9814542376498808,0.990637519236726,0.9850121851200296,0.9845589341182736
98,0.9807219380399372,0.982407018106187,0.9897660958351155,0.986614462937212,0.9839016890720488
99,0.9778401905265774,0.983926561084509,0.98909786466409,0.9899352045503138,0.9879138891981644
