Unnamed: 0,A_Thiazide_Diuretic,A_Beta_Blocker,A_ARB,A_CCB,A_ACE
0,0.915827036561368,0.8756609256787947,0.9107833019599899,0.9000520035333283,
1,0.9199782120977592,0.8788469166250892,0.8970063032417501,0.8997256153853952,0.9221152871528724
2,0.9161355031095618,0.8912748023077126,0.9168882315653936,0.9064597497620264,0.9260388746264016
3,0.8864823418522114,0.8923903418638441,0.9273389027111426,0.91023910463155,0.9157580191056092
4,0.9187259040659248,,0.9092031240703584,0.9249550000431199,0.9115228536892196
5,0.907812001818318,0.8935705886457139,0.9014765596124222,,0.9184895597378904
6,0.8903413377218774,0.8889461915344646,0.9120158091398742,0.9015675975282048,0.9124446414975368
7,0.9208268856624484,0.8839973535158383,0.9052158786984305,0.8966299916625587,0.9144077106790532
8,0.9149743077131104,0.8907186721423572,0.9237535642227476,0.9160735204625494,0.9135509145709548
9,0.92614864627699,0.888944546857327,0.9242287590044932,0.9242261681028604,0.9170098097416896
10,0.9068574576757772,0.8912442041575313,0.9048210269612148,0.8957047150789432,0.9199389223756356
11,0.9146462403822014,0.8736538178514929,0.9124071745184096,0.9210861995955432,0.9135489988545792
12,0.9155824811073604,0.8860603364511224,0.906587250743206,0.9227930035204912,0.9204597041360943
13,0.9051274072012404,0.8939156551842413,0.9182423755031623,0.9150089342573258,0.9170638870715716
14,,0.8909598258117002,0.9163657347270407,0.9096060895355212,0.9124405531393598
15,0.9172007783467646,0.8912058433002268,0.9128503743154488,0.9273191191268672,0.9145795656482726
16,0.909849009240182,0.8980475611747953,0.915580563112873,0.9215605732666036,0.9243054421236916
17,0.9176974996864912,0.8794194694379236,0.9160225962234624,,0.9103682041649014
18,0.90569383300084,0.8951726955244501,0.914297077546822,0.9139892325327968,0.9127346858627582
19,0.9109670803195741,0.8963992449719059,0.9105048355282128,0.9199155458777994,
20,0.8886675033963388,0.8829556873412828,0.9120767346511338,0.910333584511818,0.920208664821778
21,0.8921328178562081,0.8965770447292758,0.9120136742680158,0.9236422247536188,0.9127600355140004
22,0.9142899199363632,,0.8925616559451842,0.9189022730099244,0.9181156668883876
23,0.9085595993240388,0.8888380547345994,0.9235950668039344,0.9035648125477792,0.9224274997486082
24,0.8950765799215504,0.8783983437644659,0.9046598957044708,0.9062672865279852,0.921627653631362
25,0.916212208886602,0.8938055677560912,0.9283548449873572,0.9052723578317432,0.9120802626486616
26,,0.8865359333877061,,0.9206095660156096,0.9205124022871644
27,0.905694128329142,0.8794922215732877,0.9235042970433632,0.898830513495208,0.9209106241208952
28,0.9033994260073784,,0.9017818225289396,,0.9134669237851712
29,0.9087800456691392,0.8990155390434758,0.9073402967188908,0.9020076355425308,0.9186175316733508
30,0.9177049324584504,0.8790698789446726,0.9292045330042474,0.9146544002529441,0.9117370439826126
31,0.9143385627888814,0.8887771148152027,0.930812998773278,0.9213806051109652,0.911228482136907
32,0.9116192921285656,0.882707323643634,0.9356953579866484,0.904340488841616,0.9101126914978321
33,0.9208669067587776,0.8793312302878697,0.9055678275660368,0.9108348506003852,0.9169150197595848
34,0.9104118468213658,0.8823259290103175,0.9027010634663228,0.9086712665097126,
