Unnamed: 0,A_ACE,A_ARB,A_CCB,A_Beta_Blocker,A_Thiazide_Diuretic
0,0.9938883221491284,0.9935981173912978,0.9929910995624324,0.9925456140452008,0.9971965500627372
1,0.9952446490732688,0.9949477241932816,0.9868623724694646,0.9953374575110624,0.9958705200650856
2,0.9954017256134908,0.994906194479727,0.988035088038453,0.9945632609733404,0.9944234057286112
3,0.9952578677602244,0.9973836865499844,0.986927299257735,0.9928562797639804,0.9955168410654632
4,0.993069733379654,0.9955980877602378,0.992024302375748,0.9950879377646392,0.9974846719942742
5,0.9951634074860384,0.9937530604084076,0.9893332331496668,0.9968459923163068,0.9943739618899292
6,0.994984433646228,0.9945647642044732,0.9949401871356932,0.9965085742924747,0.9975514199710488
7,0.9957594157584744,0.99461176295663,0.9922907626343463,0.993805866544222,0.994659939504528
8,0.9942319841724016,0.9938750158565686,0.993326738590932,0.9944415800576052,0.9954222473078193
9,0.9950155329394929,0.9934551291096148,0.9885633352635602,0.9949778646904268,0.9930238417173896
10,0.9952924240849746,0.9950622512332359,0.9905783171737459,0.9941757352460976,0.9933046007651628
11,0.9951390525531384,0.9949501642221321,0.9850341778415136,0.9954867973901941,0.9971613458688664
12,0.9947576253239458,0.9928594493224848,0.9808702600164289,0.9927762386185419,0.9947887546325048
13,0.9939822418352162,0.9937739853524,0.9860490042831279,0.9951594919797738,0.9931672423133387
14,0.9946899414504212,0.9946055851641712,0.9848633840368516,0.9943763099317232,0.9957629229215444
15,0.9949843630902384,0.9949151119917554,0.9831761378246312,0.9916280454911612,0.9979434564058468
16,0.9951108148884944,0.9953395885454768,0.9893380151824802,0.9938432331311812,0.9932507349698958
17,0.995589664578778,0.9932014201515106,0.9830807778283271,0.9942267208488405,0.9971327292358207
18,0.9945733643416588,0.9937655123036844,0.9855612991606684,0.9951013694404582,0.99570196760426
19,,0.9940940594054464,0.989626612799904,0.9951768617136328,0.990909195841956
20,0.9936515219243368,0.9946065877219901,0.9900023453474541,0.9948859833572228,0.9960137077292879
21,0.9950320368385132,0.9956767631652432,0.9832991834498979,0.9958733447644036,0.9962223677818004
22,0.9949990407009479,0.9962677055825706,0.9910037545816921,0.9944036101674962,0.9950557083738808
23,0.994073982453278,0.9940712521235564,0.9884145182192584,0.9943956859462592,0.9929131303942684
24,0.9964837859986564,0.9946024465743578,0.9883592357544674,0.9959660504481832,0.9937614566892544
25,0.9954860422574152,0.9946262163737656,0.9864326070296612,0.9943012422732608,0.9935850572920328
26,0.9947034889873476,0.9962831685491852,0.9912947350651452,0.9936310004573856,0.9947770821180382
27,0.9952751937244159,0.994352385671598,0.989542263385466,0.9941785046454122,0.9948877231560556
28,0.9964042603372976,0.9920022024143376,0.9892728155604972,0.9925004987729596,0.9954058194293718
29,0.9959039078044094,0.9946201517071596,0.9886913220390328,0.9929708836803974,0.9953456207752162
30,0.9958874575116498,0.9932087426957332,0.9820044711115024,0.9950096763812812,0.9945434413760128
31,0.9935596766485256,0.9949120282462246,0.9815302436284792,0.9928866229081026,0.9961055797519742
32,0.9945488370328938,0.9960093829350832,0.9832577332505252,0.9927261107572436,0.9957379811740262
33,0.9935692607104892,0.9933503381028256,0.9903809281164916,0.9957333569448572,0.9962107953384176
34,0.9955199792018452,0.9976030648700022,0.9925550181280816,0.9949852861984484,0.9956675796409219
35,0.9939617192068221,0.9952492417283559,0.9897116575720444,0.9935856773801124,0.9965932753718598
36,0.9925667232569292,0.9950767368194164,0.9933458943854184,0.9952867761059704,0.9955158842138088
37,0.9973673834256632,0.992708240131574,0.9917769227605016,0.9948243247706172,0.9954967524365459
38,0.995764356838253,0.9962193983894492,0.9850478125954256,0.9925215420505932,0.9930500698523234
39,0.9944198357431312,0.9953562832457988,0.988019275858368,0.9963371865718884,0.9962301007630489
40,0.9942467487530924,0.9914305118406684,0.9859320676487708,0.995068375023363,0.996642104146408
41,0.9944609047578944,0.9951728919795716,0.9848101823257124,0.9963272780496688,0.9931275451175616
42,0.9938844177377064,0.9966983377856696,0.9828827984114008,0.9939101999781303,0.9964934190633274
43,0.9966422582445136,0.9947502232002756,0.9902516185250624,0.9939558494880456,0.9973038883132452
44,0.995513827269208,0.9940088865256828,0.9868586682141158,0.9954533657465806,0.9954763828144092
45,0.9953200656239032,0.994537415216575,0.9900613747629696,0.9943332836024781,0.9936577652540404
46,0.9951138442462928,0.9948701559769249,0.9861554459205308,0.994138789641616,0.9944730908895841
47,0.9951389806435026,0.9963927098578712,0.9806549457496792,0.9934107032408944,0.9938480485725052
48,0.9950344434753521,0.9947586906744702,0.9868211452013622,0.994150978933996,0.9960554155188795
49,0.9949351165847764,0.9955700358030812,0.9869076514459156,0.996516255249896,0.9969241775736152
50,0.994025998758588,0.9934834407007872,0.9896524941180196,0.9945342162438944,0.9951205736396908
51,0.9949170100756692,0.9967818408632508,0.9860253175871252,0.9945563192395402,0.9968018447096932
