Unnamed: 0,A_Beta_Blocker,A_CCB,A_ARB,A_Thiazide_Diuretic,A_ACE
0,0.9914855721340567,0.9891607251086719,0.9917589933418468,0.9927311852044184,0.9921418528152216
1,0.9924440724932972,0.9893556404605288,0.9945366416479252,0.9884742415488132,0.9930532429969436
2,0.9921591257104436,0.9877112808862804,0.9949785340760684,0.9900882448999662,0.9908303123089212
3,0.9921226026947868,0.9890604846270225,0.994206302312868,0.9919782551268136,0.9927093200127513
4,0.99060662703902,0.9916399892091888,0.9957983047535462,0.9903057020070608,0.9930774238212808
5,0.9904083993957836,0.989533634024948,0.9941137610603532,0.9890123959918536,0.9922647036415332
6,0.9930864212636946,0.9886699375622634,0.9941636319336884,0.9843719224033398,0.9903657437682976
7,0.9906527811850374,0.9897961943893958,0.9938372433697732,0.989229460815676,0.9883802456391938
8,0.988789061392808,0.98850732031958,0.9947891676842259,0.9898828733395132,0.9934454321820094
9,0.9909210133423776,0.988014663680854,0.993764386729212,0.9929406899543196,0.9924337967335692
10,0.9901675871025102,0.9882352835001619,0.9941079674205174,0.9897711073672458,0.9938012640406702
11,0.9888747656502882,0.9893794560937466,0.9923953926060722,0.9905860608694941,0.9922113594644312
12,0.9913142072438548,0.98526231915544,0.9915877616534594,0.9930324816565752,0.9927273818282246
13,0.9887500127347646,0.9840615681053142,0.9943468142015996,0.9891737141064716,0.9926037974563162
14,0.9922236473703944,0.9934844401900084,0.9941377958809224,0.9919732570740288,0.9935573887543944
15,0.9891983409758388,0.988795807776984,0.9913813001928486,0.9882595141885512,0.9918107177843948
16,0.989848707721235,0.9906946837714944,0.9930971780160724,0.9872584839093608,0.9912368449662138
17,0.9924981701010728,0.9827643911066288,0.9928555020895842,0.9882719438856322,0.9932634871355336
18,0.9916423841917856,0.9874983492010512,0.9941359160000044,0.989284864588973,0.9931743982239306
19,0.9906329631206021,0.9898773797894392,0.994054022149831,0.990129975677177,0.9937801239283928
20,0.9917280305867056,0.9873688741730592,0.9956319070688334,0.990120535447652,0.9923315131878802
21,0.9890020509968808,0.9883653711167985,0.9958465856816384,0.9860740757783628,0.9940832295994518
22,0.9922602482088366,0.9912112730808752,0.994205912722772,0.9913375399184632,0.9925793140109836
23,0.9916726928937296,0.9857050547592274,0.9950629023822573,0.988479434580588,0.9930664487678832
24,0.9921590062154322,0.9837506879435244,0.9932406749442276,0.9915860234679116,0.9929357169454512
25,0.9926540249694324,0.9915598059545538,0.9934887487246258,0.9927552436005741,0.9911687171169844
26,0.9894416871466633,0.9909967908175512,0.9967170369144798,0.993607418246884,0.9909031261042264
27,0.9926006612410728,0.9898733858918326,0.995540911776751,0.9920711055098864,0.990333531705792
28,0.9932309678553599,0.9882896119945708,0.993537286290489,0.9885592466945324,0.9919976789606992
29,0.9908042352567944,0.9927174199786819,0.9943306029423682,0.9912257582027524,0.9932343624960536
30,0.9905007430020156,0.9842375786364008,0.9951038640663312,0.9915973804032197,0.9929765432323724
31,0.992560111714486,0.986786407028316,0.9939616023455028,0.99219971424317,0.9939121806901924
32,0.9902385986072594,0.986541234996962,0.9949586375790541,0.9896920391535832,0.9913180356218187
33,0.9931887092024004,0.987480705537862,0.9955405715779896,0.9924591658638252,0.9910984613566618
34,0.991247011870629,0.9863444675876688,0.994820522963188,0.9931366809983084,0.9917605621507412
35,0.9908251857275272,0.9865889356925523,0.9958818805628664,0.9926764620237724,0.9915905801269624
36,0.9887412527863241,0.9895209847310886,0.9949176449345613,0.9914999104713816,0.9916154568631592
37,0.9921413038921298,0.9826884320634104,0.9936411396323852,0.9903648477633832,0.991783542494576
38,0.9902922841411946,0.9874122218394116,0.992242588586016,0.9922528524258056,0.9930496884417954
39,0.9935139139070096,0.9868667082790014,0.9932139072518896,0.9916213325928244,0.992691200651939
40,0.9930698243776014,0.9876770655063776,0.9949515431440206,0.9867761774846344,0.9911500895745484
41,0.9918880087934516,0.9902463159119744,0.9949199133025728,0.9924611233718352,0.9911323196651848
42,0.9910182687200956,0.9891186272604338,0.9952810527611546,0.9920201895234588,0.9948471812932259
43,0.9914338832218106,0.989928725572532,0.9950630697894952,0.9923685736906944,0.9905643497603128
44,0.9920410942512272,0.9841013360875432,0.9953117009007268,0.9890168083217041,0.9922021134078856
45,0.992035951236102,0.9848972714073584,0.9957087413276942,0.9931829372786508,0.9926982579090581
46,0.9929973447149076,0.9911896737207596,0.993899854394022,0.9876910523900267,0.9933499024323259
47,0.9912027739273838,0.9905025752461944,0.9942207917509644,0.9882272071972206,0.9921614953943988
48,0.9926173726008792,0.9852697086479899,0.9946032945928108,0.9904067212232568,0.9922852634714308
49,0.9888082736363972,0.9844239718744346,0.994493734295298,0.9897588900623364,0.9931756807022484
50,0.9903428136186848,0.9858343955494564,0.993804125612345,0.9901765150958904,0.9913774606814832
51,0.992944468800006,0.9878329062217112,0.9947989800426338,0.9877195268162694,0.9889827752913521
52,0.9918736015085742,0.9886091609345852,0.9933687244526234,0.990720935475364,0.9922324759637924
53,0.9897242657801144,0.9863297487875012,0.9947234478951894,0.9871214454209504,0.9893449341881004
54,0.9908320683451368,0.9877128865690264,0.9945503565726568,0.9910702099406504,0.9929594849370664
55,0.9924112124417782,0.9867747420431316,0.9923754539054432,0.9890446597827368,0.9911973239083144
56,0.9886419550764698,0.989182922711302,0.9933564575838602,0.9883204687872896,0.9913853178390812
57,0.9914195124971452,0.9895804725913144,0.996058584962314,0.9882831593969368,0.9932373872858172
58,0.9916057291480947,0.98671333429959,0.9927038151619878,0.9871884038543458,0.993249581742093
59,0.9908751734849248,0.9834719229269592,0.9944916488454122,0.9915406899710906,0.9939230491387684
60,0.9922017692860432,0.9925554432553956,0.9944242418222844,0.9888359116448884,0.991134946636125
61,0.9884289439319959,0.9916328620305962,0.993582855712152,0.9899903394053656,0.9949690727985308
62,0.990344867840772,0.989641254313858,0.9930188561097996,0.9861943267266337,0.9930112105791028
63,0.9911184448845248,0.9897843511880956,0.995050101367564,0.9908000021997296,0.9938160471470971
