Unnamed: 0,A_Beta_Blocker,A_ARB,A_CCB,A_Thiazide_Diuretic,A_ACE
0,0.9405926608472756,0.9507077273411512,0.9276724487513848,0.9574605859440032,0.9422312781037392
1,0.9387519354147206,0.9507171502626092,0.9467724192573694,0.9480971401924406,0.9477109744238778
2,0.9407074510213684,0.9447075456185616,0.9327714326583044,0.9504331577629201,0.9445901001024016
3,0.9357385258236096,0.9520149977279974,0.9263214610180024,0.9523967867321256,0.9457060564088065
4,0.9395833207651488,0.9524817899896808,0.9418894101112908,0.9518791407131676,0.9488505089414158
5,0.9399442969633481,0.9507064092645658,0.9385437814990559,0.95515522239525,0.9483537313788322
6,0.93821947067304,0.955646292168098,0.9408086030905262,0.9504056601860604,0.9461879290691372
7,0.9401325448470352,0.9552516065991672,0.9335084600790341,0.9499996403384566,0.950728216987153
8,0.9346015943594412,0.9521340256227936,0.9304465465127468,0.9489291818629588,0.9501333305723336
9,0.9366796740074728,0.9448511835941128,0.9441023277753277,0.95096564343929,0.9511206790865918
10,0.9457141505526836,0.9577575861360866,0.9308811316861187,0.9385730604552616,0.9489420845226624
11,0.9262119430366286,0.9487151775815268,0.9482166316082584,0.9516759040965947,0.9492516372915684
12,0.9362490023026654,0.9494827270794371,0.9389364328695592,0.9443596580927128,0.946629843671986
13,0.9342762311981454,0.9392211976261572,0.9450004091222092,0.9560906730606458,0.9455684357357558
14,0.9395911177146846,0.9572300276912984,0.9353091226930992,0.9487133888317556,0.9475376654512474
15,0.9354118620861578,0.9552554907544812,0.9435751500506948,0.9466904600321946,0.9457261638036876
16,0.9271025825665112,0.9464751469898656,0.9309053671305632,0.9509618669825022,0.9498666297333184
17,0.9339532445034456,0.952922339517465,0.9368438542347975,0.9563667391824048,0.950287360821473
18,0.9396130700588236,0.9479251232739344,0.9456284689949472,0.9602657186624364,0.9489076086256866
19,0.9416797173482224,0.9478965469758692,0.9470521128811736,0.9481927493963755,0.9470829615375576
20,0.9292530813090264,0.9563234020423056,0.947059880809677,0.9479368429602142,0.9489344290280876
21,0.9401114815072376,0.941581826949557,0.9523738536729448,0.9545403369241542,0.9495958447797844
22,0.9372419515523862,0.9410240751797276,0.9450798314163816,0.950134625835472,0.9538705545367347
23,0.9299888537180614,0.9532889074627884,0.9303130946007134,0.9425146355624392,0.9406346008278248
24,0.9413282164363372,0.9481277364125752,0.93906825599448,0.9523876258601732,0.9449550785646998
25,0.9358260250763132,0.9355494209658004,0.939856734823624,0.9502047685316226,0.9556958818466836
26,0.9404058982431528,0.9408576599484052,0.9279304209581508,0.9606798665950258,0.9494563221987476
27,0.9370547856816916,0.9491605115393924,0.9353929022742388,0.9481977722756264,0.9431303726001552
28,0.9383676423954228,0.9460754646063084,0.9410625519383936,0.954623942595082,0.9520341144186704
29,0.9359147911010284,0.9407204972284144,0.9363807715993608,0.9472155405972092,0.9454899905230438
30,0.9367687056132801,0.9352348504563622,0.9448388928260404,0.9526703393338632,0.9482511963377034
31,0.9320029373008258,0.9456551209770172,0.9428227518848958,0.9483274239361962,0.94825847570268
32,0.9368875031930248,0.9450552881957026,0.9326132862843244,0.9566615534698584,0.9508455547484248
33,0.9416712317939268,0.9553249690998399,0.9347969125765466,0.953680474161794,0.9435019476069124
34,0.9297027442223158,0.9486135481610002,0.9364335777871164,0.9607621749130026,0.9441142318389556
35,0.9241605208811544,0.9501028247336858,0.9426389605955506,0.9585913548823796,0.9465940185005997
36,0.9368431043865952,0.94419912191715,0.9371549332779724,0.9486260134951524,0.9447759792649612
37,0.936207512971812,0.9455605381327601,0.9372130158425624,0.953577442192838,0.9479468699030292
38,0.9394292521556701,0.9561364720198714,0.9375695705440541,0.962340728957244,0.9507032358798632
39,0.935477996151904,0.9514340786387542,0.9329569439675416,0.9588186700327826,0.9523283258768108
40,0.9363289664041106,0.9401271075290906,0.9416137414863208,0.951157137661322,0.943041379940198
41,0.9370339103275253,0.9496262475617432,0.9396913698998534,0.9467518633054356,0.9488710105753138
42,0.9344463111112368,0.9503755060288206,0.9333815905118988,0.9529588833825422,0.9447568690814534
43,0.936364981561923,0.9389232825857516,0.9299653375442116,0.9489596822369342,0.9505317123350238
44,0.9357671238919494,0.955551409162223,0.941544496799784,0.9435407706583132,0.9425925285992172
45,0.9407618315021792,0.9453951358002136,0.9346387039506584,0.9508166236235174,0.9499722425626298
46,0.9283430874812416,0.948244567917316,0.9394991340433548,0.9451408506066103,0.9440043922805832
47,0.9432578167778424,0.9539818279891012,0.93832945133199,0.9519824715917732,0.9469861248485304
48,0.9339615026734678,0.9484818570590848,0.9346118785442892,0.9453135441360044,0.9483076912562308
49,0.9399549884737786,0.9470602118247212,0.9310088587512242,0.9584580904704988,0.9480026704462888
50,0.9428854465986272,0.946261630313354,0.9382877953795532,0.9567979055704028,0.9472817244314632
51,0.9385448439996239,0.9504763212998768,0.9279106854812188,0.9480855749947652,0.94928299410653
52,0.93756598172539,0.9532503574785692,0.9269595536132504,0.9483431310841541,0.9473101797237664
53,0.9398144041780004,0.951018736028949,0.9406029230213968,0.9461366950735348,0.9489966186913888
54,0.943064609207122,0.9446506342401694,0.9437657285815899,0.9474527923573364,0.9456860668257042
55,0.9371015830346144,0.9399791583228204,0.9430805469541766,0.9429131012580548,0.9477760620300326
56,0.9350400898639474,0.9462491773438624,0.9326437611232348,0.9570437363791968,0.9489175293631422
57,0.940931174584869,0.9491034010223202,0.9431916444699932,0.9419856881716002,0.9495491593192572
58,0.9326470561945956,0.944670980614138,0.9369171813640921,0.9475894622159019,0.9480541445667212
59,0.9412296754299228,0.9467114674884664,0.9347074008214136,0.9513250196525472,0.9541319834823452
60,0.9348748248597388,0.9516909101302368,0.9244306688072692,0.9490856881065248,0.9497002120523356
61,0.9316250254042032,0.939114373128154,0.9372327815723368,0.9541659808809716,0.9460134227878286
62,0.9451011506677298,0.9522479373740612,0.9414983721356894,0.9501723688105664,0.947561148634756
63,0.9399210705154784,0.9478749863573532,0.9348319821402521,0.9441619107911088,0.9513801138990559
64,0.9385353515659194,0.943128340171598,0.9374352346705696,0.9445697247114778,0.9508372042620156
65,0.9355704092136868,0.9401076155951802,0.9301455796557644,0.9577446094102668,0.945714798127756
66,0.9382006608499796,0.9525425098405436,0.9422525346564536,0.9515074752638576,0.9497468490168354
67,0.9312004738312052,0.9462934578049932,0.941360276079086,0.9529464358001556,0.945442905323083
