Unnamed: 0,A_Thiazide_Diuretic,A_CCB,A_ARB,A_Beta_Blocker,A_ACE
0,0.9413219487694068,0.935464464878432,0.9352653461186252,0.9287821359843986,0.9404977417929592
1,0.9395394264818828,0.9279791415551352,0.9446065753520708,0.9326324721680258,0.9472271100891284
2,0.9492171659057734,0.939467944089568,0.9371246968884456,0.9323014657337816,0.9481325104678952
3,0.9490812884660658,0.947685622733547,0.9277712425893876,0.931153121191515,0.9459770238012803
4,0.9473336341339648,0.9379902754150179,0.9180813094714548,0.9296336766387446,0.946429490527168
5,0.937972846924396,0.9384272605102836,0.9289676823538916,0.9238433012958832,0.9491062289937272
6,0.9346473126226906,0.9309227100788744,0.9335383576324408,0.9310590066378732,0.945563301687572
7,0.944608028474596,0.9335724909463521,0.9264277457977363,0.9315812253761068,0.9457108178802291
8,0.9432168828322872,0.9457572919610416,0.9389696895474404,0.9352791022559328,0.9438052689237452
9,0.9323084847491772,0.9324264589108078,0.9342131078320004,0.9234156565102132,0.9465688611537612
10,0.9477467003143908,0.9385111637167934,0.9236180698407014,0.939363408898688,0.946958190256296
11,0.9399523530084264,0.9391924568584098,0.9349844759131256,0.9336321059421664,0.947722540354886
12,0.9421647140267564,0.9426455578099124,0.947442253072014,0.9350131685287928,0.944327527903628
13,0.9380788715623044,0.9364223273581403,0.9264067879569404,0.93367657139745,0.9504783946780492
14,0.9371111386758679,0.9376270080122578,0.9341725114124506,0.9385581958446828,0.950680315825186
15,0.9528215305436704,0.9434613010131708,0.9418676400444924,0.9378895327241912,0.942105932534124
16,0.950565912692838,0.9385419087514748,0.9319615757604821,0.9296131017224559,0.9423996605735494
17,0.9403337342732558,0.9401535352975178,0.9388594999266598,0.9363995593358484,0.9456676066700996
18,0.9437822643397388,0.9326722201605796,0.9380604641092865,0.9318542154936008,0.9478645496111748
19,0.9354639450166162,0.9341268365224128,0.9322137291164608,0.942483692115724,0.9525659658314708
20,0.9453722387717788,0.9279339984669516,,0.9347408653176904,0.9421875328662079
21,0.9338479877026844,0.9473021703679658,0.9384832787802516,0.9304130781409818,0.9438303447438304
22,0.9322308969211524,0.9278033766556106,0.9410746233829268,0.9300407340442254,0.950433323703896
23,0.9303527653083696,0.9344974841691421,0.9355962593114991,0.9323687764182405,0.9455374805651476
24,0.9435688111210088,0.9330309514250305,0.9309673109723764,0.928871998095845,0.9525266341812236
25,0.9397298715293676,0.940158400327341,0.9354908375887953,0.9392538196413625,0.941438581048466
26,0.94678623086609,0.9380026452000906,0.9389890343205586,0.9354074396426232,0.9448803890638776
27,0.9392107913767124,0.941259833540666,0.9287116678995954,0.9313470045412472,0.945188415976578
28,0.9368475956288927,0.948462659930856,0.9339655174610731,0.9377870230029759,0.9381104389594128
29,0.9370576071607148,0.938173029584634,0.9336375124410872,0.9353175911912488,0.9504160495819136
30,0.9442187491460646,0.9341898621318538,0.9224711259418992,0.935917457495846,0.9490465743502146
31,0.9436826389740058,0.939549466371525,0.9398812973283232,0.9328428295904116,0.951116225912266
32,0.9364815181788368,0.9399069129479748,0.9296041033332976,0.9382591623509808,0.9485381339536479
33,0.9395669586580744,0.9435958247296998,0.9438214551633888,0.9240944228371544,0.9496801942236994
34,0.9395663981806159,0.9415025740368879,0.9368859806478216,0.9277754582929107,0.9527687709598064
35,0.9449213464965016,0.9373789370571021,0.9378760342885925,0.9327767047306178,0.945979594324256
36,0.9392338835204288,0.934101404083476,0.9364773559774447,0.9293755942048534,0.9491888594738492
37,0.9347248667740721,0.9336732145417012,0.9154180057974504,0.9377894640959972,0.9446681954587122
38,0.93269821506007,0.931896756809632,0.9406951246373212,0.9425694767393332,0.9459216192827944
39,0.944197688413472,0.9312195365848472,0.9353530593024584,0.9307351429789772,0.9455315136723595
40,0.9444109761184571,0.929487981376038,0.9206255206933464,0.9315024075320288,0.9475870390205988
41,0.9422799670329508,0.925943967352355,0.9388440526688702,0.9331274202315584,0.9480590144973368
42,0.9428839128423846,0.9362365993557056,0.9464608057000952,0.9397806372260641,0.9463902214194204
43,0.9327561401597324,0.9391631359198672,0.9371417563384606,0.9319520132731322,0.9441884118678452
44,0.9467322538741216,0.930018483145158,0.9306073843759026,0.9332231983021764,0.9486467549180376
45,0.9321460048339693,0.9240576466335112,0.9344504110565152,0.9325814399047576,0.9518519994514458
46,0.9387481267794499,0.9426894475305918,0.9323702390949064,0.9320202698770559,0.945440440824141
47,0.9436308755164112,0.93903388742892,0.9332781603683992,0.9365799318958756,0.9518866778732068
48,0.9391691371876644,0.942858581714131,0.9356384882889872,0.9383396058856668,0.9560590746948381
49,0.93747889850471,0.925140183367026,0.92749399951829,0.9283750710312736,0.9439090135610582
50,0.9438453391678552,0.9285794805275959,0.932878699841726,0.9303230103960214,0.947590162905978
51,0.933935859503404,0.9352444993176752,0.9345985591903444,0.9438552757014358,0.9497164473476718
52,0.9399383666179292,0.9438047466216972,0.9378452762179774,0.9231090011808186,0.9514937988706595
53,0.937053305798404,0.9372931436143516,0.935319888181895,0.934077305766937,0.9487039714940136
54,0.9479480111445784,0.9417896983725292,0.9309320515131712,0.9341191721537894,0.9469184977437982
55,0.9315618223669708,0.9381364790217456,0.9375531155853226,0.9358198048879318,0.9494799332163856
56,0.9482704832442757,0.9471492357476003,0.9358866979449534,0.9358680001832206,0.9502095689200952
57,0.9507548087360692,0.9450058613241044,0.9331337214027876,0.9371594785820134,0.9496653615837181
58,0.9376756090079836,0.9387654702044445,0.9387358238812408,0.9353409941173308,0.949543324740842
59,0.9469759246287112,0.9360710638000128,0.9403305338662172,0.9360773976265908,0.9472905785512986
60,0.9370104254121993,0.9433459980092562,0.9325280074989744,0.930909525041244,0.9513411432599348
61,0.9364459902447604,0.9370274607278544,0.9214132300616479,0.9324045227208952,0.946718921247584
62,0.9467478122646216,0.939170150683205,0.9497588772466994,0.9285989217532712,0.9498785605762226
63,0.9454487109709712,0.9432216566192194,0.9332737010521801,0.931550821023034,0.9562328597479282
64,0.933917019003226,0.9369790964601836,0.9313164447117632,0.9229322100590126,0.9442976136703822
65,0.9324756946338868,0.9412395604182252,0.9272615195614224,0.9375070892223096,0.9499419473424341
66,0.9502549121945968,0.9425086886528552,0.9489545230770368,0.9372508908309376,0.9410958763387172
67,0.9526910632181468,0.9311789309157176,0.9379249010914316,0.9300587357935194,0.9495968409537148
68,0.943014453323095,0.9443031208830518,0.9340181448130268,0.92972618674802,0.9480596213876042
69,0.9355053422303288,0.9348893325320456,0.9333926898351216,0.9343512910315394,0.9458829889451179
70,0.9349853074613532,0.9391689231494206,0.9383173945563648,0.9297459808863122,0.9463816878981434
71,0.9366279248571788,0.9279639227487841,0.9317672904408006,0.9294499160144089,0.9459544431360672
72,0.9453082426641248,0.9472080543751908,0.9316299329612532,0.9355768832067204,0.9443895480536372
73,0.9393127894961428,0.9412599556987764,0.9470340658312132,0.9339745139008832,0.9430211003040988
74,0.9489994279404086,0.9398357955240264,0.9312744103730984,0.9304200537224644,0.9470941769837008
75,0.9462813738623272,0.9260693835007866,0.935403841930974,0.9441492840134552,0.947624593129016
76,0.9465619859870296,0.9351505805769932,0.9312534344412742,0.9367115819841773,0.9498532365195176
77,0.952026968769686,0.9350641251424444,0.9089857770353302,0.9301003890616941,0.9477046452137052
78,0.9337653755251178,0.9352626966841658,0.9332877076496999,0.9349983411120532,0.9511613945952264
79,0.949483240868952,0.924980015389172,0.9417568958510828,0.9306446724760364,0.9436234172283398
80,0.9447400927024258,0.9401951769095258,0.9370580094476256,0.9331125267365812,0.9510481242619712
81,0.9369610042761322,0.935102060669218,0.9310798670090517,0.936644941528474,0.949936648251539
82,0.9307621339194434,0.9368346288309972,0.9316110933989462,0.9309452770441944,0.952265165596592
83,0.9415914250911052,0.9308148435117934,0.9422141424720069,0.9329091922615206,0.9506917070670832
84,0.9523257677621058,0.9372659009730514,0.9442691994624824,0.9316910769291183,0.9425817704788568
85,0.9472006591417031,0.932585665380961,0.9268275019917632,0.9418650283972392,0.9476596239596196
86,0.9371863180564056,0.94150744345286,0.9342231507763832,0.9311548724848836,0.9408485244139316
87,0.9407301883907612,0.9370953246175506,0.9221988697585184,0.9268530411117322,0.9480877181423556
88,0.9342509874357552,,0.9351980169433162,0.9220406066077828,0.9414157588888358
89,0.9472717227620046,,0.9379588215250853,0.9364087718737092,0.9407998927534456
90,0.9409979670816278,0.9331541411855976,0.9347309599711124,0.9357291710979186,0.944385121983706
91,0.9497456623979879,0.9430940153558304,0.9313291778759653,0.935250675631374,0.9459475028665834
92,0.9429884356776076,0.9379780769232292,,0.9358463003891608,0.9457228833900304
93,0.9338830900132036,0.943796843239248,0.935029486050812,0.9374478198874234,0.947560525309972
94,0.9376997032427752,0.9389765705955804,0.9269118487332632,0.9331488281575846,0.9466352107087292
95,0.9426947637551836,0.94437533088866,0.9399981137655922,0.9202544197860616,0.9394553128046238
96,0.9499705272497788,0.9409385091813992,0.9341648589480832,0.9206781594080241,0.9428087299279088
97,0.9392361032247574,0.9394526208021079,0.9209171354625896,0.9334983085096312,0.9473952894968372
98,0.9396575155854658,0.9368820412541986,0.9372071025013282,0.9463717075043392,0.9456994783868012
99,0.95078591480936,0.9392323365857538,0.940482098337216,0.9357668153469312,0.9480788620176368
