Unnamed: 0,A_Thiazide_Diuretic,A_CCB,A_ARB,A_Beta_Blocker,A_ACE
0,0.8761998116748875,0.8805510462119746,0.9028024829525412,0.8496073998684589,0.8936649955364294
1,0.8730865810797439,0.8728828872914046,0.9041247716361788,0.8652819904965313,0.8919124841167756
2,0.8700494807754253,0.8785680806992122,0.9012178197830452,0.8622230114227153,0.901627393160026
3,0.8745862228611659,0.8796737754610008,0.8904141573311258,0.8610761259118981,0.8976670299183869
4,0.8949594452824698,0.8684567582604266,0.8930911394023541,0.8560988563376815,0.8951894500923349
5,0.8763249730494538,0.8759209222854191,0.8933314288387036,0.8637857083944824,0.8919123079196214
6,0.8765994857716527,0.8822023378740137,0.9072654967293547,0.8532302642092857,0.8932083160433327
7,0.8896158755662312,0.8784682899749281,0.8986768363022639,0.8620270267426865,0.8908071004656777
8,0.8788599103729475,0.8685448903811488,0.9028782993745372,0.8587947816269345,0.8886682231455921
9,0.8755764392530895,0.8687667576492037,0.9153367092393808,0.8596038776952712,0.8979678638675338
10,0.8754062670848517,0.8774727120856884,0.8997480252505132,0.8607459625539983,0.8880138111528365
11,0.8701743144511279,0.8893489726926282,0.9158466359205184,0.8599844819186574,0.8925367922940471
12,0.8632080014327551,0.8816607735152353,0.8923805101455926,0.8655865711916537,0.8937602713293169
13,0.8785507418521424,0.8741127978215936,0.8952449917326919,0.8549281360670203,0.8876167729201553
14,0.8914378348921088,0.8883367265488511,0.8916464797750908,0.8636952673484714,0.8875018167337608
15,0.8765472775203411,0.8746101743494052,0.9029713474921436,0.8564391590382944,0.9011440987836212
16,0.8748336462703736,0.8848569960774306,0.9079043296004784,0.8535803069658636,0.8961054658539277
17,0.8965356458078148,0.8826132022249816,0.8893032186245554,0.8651102562467982,0.8910125172501475
18,0.8784412276508847,0.8794091007655896,0.9056031587056836,0.8643266948756514,0.8869031676433077
19,0.8753608440093842,0.8778976283960375,0.9015168495283908,0.8602085224244863,0.891340292952728
20,0.8808956972391916,0.8763498820280464,0.9024841194281552,0.8751939335551383,0.8935539728380167
21,0.8789881320717783,0.8816369264390489,0.9045949133586021,0.862891431111325,0.8914226853786852
22,0.8749956542991391,0.8870185429354666,0.8931027880159502,0.8642807043471048,0.8840862410323321
23,0.8772965820966669,0.8829026868111606,0.9033047830635867,0.8673380139287973,0.8979367710557319
24,0.8997166613031479,0.8786729859414045,0.901438658602131,0.8563840158911235,0.8993629428473391
25,0.8695916726496529,0.8714763520309978,0.8966541512835899,0.8704461041181651,0.8962850197408501
26,0.8710515869702408,0.8774003023208661,0.903479025851728,0.8633402897379404,0.893877838833635
27,0.8806567853834434,0.8820091568601743,0.9008012817945924,0.8602192251608862,0.8957733143764891
28,0.8818824416857665,0.8772846153394706,0.9040764246079716,0.8547168146750187,0.8902831345524398
29,0.8770088887584695,0.8768877618956817,0.9051975726530456,0.8592619166684747,0.894480419052708
30,0.8757258782654695,0.8577922172126933,0.9021602285110716,0.8616478963723124,0.8986743787746775
31,0.8843578624579125,0.8724508518540485,0.908451442756736,0.8614633085375916,0.8979286083247663
32,0.873102078557325,0.8791615674335265,0.9020457818146642,0.8529578630990384,0.8879772468655652
33,0.8925985032114029,0.8744560422812685,0.8917858572874371,0.8600947008046026,0.8915307475186403
34,0.8895595624790908,0.8778754362919913,0.906634498128759,0.8496269423163135,0.8936371511014213
35,0.8713090563129984,0.8823622231150737,0.9158917369991124,0.8663794922191987,0.8929350561733352
36,0.8733925312622217,0.8763882997432545,0.9063017165048656,0.8557318407704013,0.897325496121043
37,0.8890787331192259,0.8782747542982695,0.9087292446759396,0.8581993140621897,0.9013347918292156
38,0.8795360564687901,0.8807508349554972,0.911413598275552,0.8517091118739815,0.8949746349673846
39,0.8665353464803658,0.8829642864980876,0.888903637739989,0.8542804756219697,0.8928388073083237
40,0.8562804574462233,0.8850988862662087,0.8994581148013516,0.8661601753969153,0.8900750641648533
41,0.8819827317225791,0.8814775136115314,0.8960223407324774,0.8629133228626722,0.8930861073922893
42,0.8681730689197157,0.8646910977527873,0.907075089568122,0.8551493000764481,0.8962502530347923
43,0.8622718205858537,0.8852655579706659,0.9097351696296504,0.8683029777745592,0.8943093941944505
44,0.8704636234441702,0.881831657760755,0.9059267735245641,0.8483511895502881,0.89800361954744
45,0.8863327930234657,0.8830128780484887,0.9060427341545008,0.8648072157771093,0.8953859803042926
46,0.8825354907975534,0.8829006771339122,0.9020117292230496,0.8615937497940985,0.8896519881028119
47,0.8928410819266981,0.8806704361001079,0.9215828315151524,0.8552148605058648,0.8901022110357926
48,0.8882133498961478,0.8636001179053521,0.9039408418722984,0.8592988565480252,0.8942400571436521
49,0.8830499203521843,0.8745146740763539,0.9027604255833974,0.8637325742157903,0.8990839955038502
50,0.8719765077125807,0.8823223510658781,0.8967478830691347,0.8668421086906996,0.8829527729135488
51,0.8702102425233168,0.8633715844929102,0.8971265964432154,0.86090465815659,0.8914228939383854
52,0.8708410298351142,0.8840182514437391,0.9047813307632648,0.8509328512096709,0.9001392097704463
53,0.8803599048061709,0.8723904089412494,0.9109757925418636,0.8651759692501527,0.8916824703839692
54,0.8836037069386868,0.8688344597811682,0.9064172812239616,0.8685976563651141,0.8926804437710357
55,0.8759807787259533,0.8808447995493928,0.8999768906509736,0.8611513244171093,0.9011068233452968
56,0.876864968403908,0.8682214728583748,0.8968113655387635,0.8641775997302453,0.8948280928313189
57,0.8715489955551801,0.8799813893700558,0.9130077391786668,0.8563513847688362,0.8865154626343367
58,0.8869302457693131,0.8596178015256397,0.9110253950523431,0.8604290944900645,0.90422657132349
59,0.8780276849636512,0.8798806885531836,0.9075602887072052,0.8642351113665707,0.8958490698605532
60,0.8878961071945712,0.8643222012751942,0.9030455723069188,0.8675726280118528,0.8918288197839508
61,0.8886884436346061,0.8660291206214621,0.9052696321250222,0.8741790271476934,0.8831634598204312
62,0.8728163571282607,0.8773354072255073,0.9069269896380422,0.8592239529381871,0.8909210251574362
63,0.8861176968726149,0.8656828266188149,0.9030862239432574,0.8691219930231123,0.8993539163926799
