Unnamed: 0,A_ACE,A_ARB,A_CCB,A_Beta_Blocker,A_Thiazide_Diuretic
0,0.9260392765983532,0.9257936443536592,0.9244665603408388,0.92634951215825,
1,0.9244845205690956,0.9167476022864371,0.9281361070336316,0.9257467853734024,0.915069912295112
2,0.92337536332893,0.908565005215696,0.9183115460411791,0.9128020241893616,0.9227459871362792
3,0.9293069464843668,0.9157393532646152,0.9297083437569201,0.9148693024380692,0.9151262671594674
4,0.9267149161921264,0.9268185951741166,0.9298668236911892,0.9151989965130722,0.9149005474065692
5,0.9267803637953802,0.929413510711217,0.9248550834178734,0.9155485307130052,0.9187104666578676
6,0.9295347354597348,0.9107154638437621,0.9250577744777472,0.9226673645231208,0.9192485994278654
7,0.9302938460295292,0.9196450165623734,0.9263103530286456,0.9172138688358886,0.9324754116591344
8,0.9318733032281762,0.9219248071233256,0.9183278523915488,0.9168900284776212,0.9153835085320828
9,0.9273056942328306,0.922505006178228,0.9169794831668782,0.9148537993164664,0.9317268568619644
10,0.9303621789054146,0.925430748725792,0.920388819475455,0.9237331112176596,0.915517094192711
11,0.9209017497427072,0.909885944459507,0.9209732418857012,0.9184046528706268,0.90692683399159
12,0.9215196682392296,0.9258289018796464,0.923988275565532,0.9205892060901708,0.9164099179001156
13,0.9260432232861882,0.9075489647623172,0.9228038977370392,0.9180163236014628,0.9121780149167312
14,0.9203051548118614,0.9137553237316028,0.9104178685008008,0.9297952875937141,0.9223931458930746
15,0.923046981452828,0.9161754348207254,0.9264640026694448,0.9238843208125076,0.9046201408917122
16,0.9278936457253408,0.9212993468088952,0.9107225262066746,0.9135056533888578,0.8991916004931866
17,0.922552983682739,0.9218462669197564,0.9207483701667224,0.91464137009433,
18,0.9209757112587984,0.9200900645896418,0.9214498898175864,0.9111003980724556,0.904737661605886
19,0.9294424857181538,0.9162168395873548,0.9077270029248328,0.9206807742300936,0.9207518526295146
20,0.9284452391911518,0.9223403616646416,0.9154551995304198,0.9207450009945763,0.9081725809207292
21,0.9261524597285488,0.9210773961058464,0.9275317373320816,0.9173012859504008,0.9145654823948378
22,0.92499586406927,0.9192933984911577,0.9151992076699198,0.9237059892903826,0.9222361774822152
23,0.9273957127198418,0.926847733996794,0.9218305277667976,0.9152363421949068,0.9277736606371826
24,0.9258307030110278,0.9070394489687784,0.9226958757184552,0.9152941121680798,0.9211748001599284
25,0.9290579440137066,0.9120129003034544,0.9102301322012052,0.9181464465580912,0.9316779011018612
26,0.9302948527337483,0.9200665032468534,0.9298705823694569,0.9150583034096184,0.9137823959860704
27,0.9208911566070508,0.9214373152401452,0.9199758137143776,0.9172265688831032,0.9071441648711502
28,0.9298863815892602,0.9120904081491066,0.9198459461740759,0.9259751063491879,0.9245882403649348
29,0.929010955583713,0.9092827750286688,0.9132859515222312,0.9216219656292663,0.918469490628828
30,0.9197076531011168,0.9255562707177386,0.9261791783910132,0.9228706633148392,0.9086520706221032
31,0.9271075567144279,0.9165060671607588,0.9295058687162224,0.9250851663780852,0.9257102207090696
32,0.9295733977538828,0.9315250990377366,0.9152787156592986,0.9319229720817394,0.9115954747334636
33,0.9303230796981158,0.9173602751300384,0.9222445259671732,0.9087136278495646,0.9226895260858028
34,0.9286910666055964,0.8949640888573197,0.92023514508411,0.9114617988649762,0.911729591170554
35,0.92973695107355,0.9236861613516724,0.9252254633472994,0.9236171878657212,0.9156327099191304
36,0.9170600829509512,0.9287622291703156,0.9303446941261028,0.9149055781256468,0.919535375785802
37,0.9246330728350464,0.9193056264845322,0.9145151485087072,0.926030199270062,0.9197829390808556
38,0.9280685380460708,0.9252581347565908,0.9220506643015288,0.9113485834102204,0.9141590445312394
39,0.9250974284349536,0.9144147863367064,0.9224813516579944,0.9207011376815532,0.9224543100814478
40,0.9217059679892544,0.9210668612487856,0.9067158526349048,0.9168417453170196,0.9229577630733864
41,0.9215276800652558,0.9215140573833271,0.9218642748314066,0.9114511447798316,0.9256280848407616
42,0.9214989779836996,0.9211570635886268,0.9173408377421628,0.9181935077025546,0.903901073453416
43,0.9240440199256652,0.9187433311869448,0.9114198180160984,0.9251643134920248,0.9145845386536194
44,0.9262821873756704,0.9254104297821362,0.9299582720398896,0.9186457814463636,0.9233660268463166
45,0.9277361517121376,0.925160227771106,0.9180713594850438,0.9207742604650738,0.9061688028201066
46,0.9199470160368598,0.9297391317132628,0.9248408353577522,0.9270348847032652,0.9201918378517092
