Unnamed: 0,A_ARB,A_Thiazide_Diuretic,A_CCB,A_ACE,A_Beta_Blocker
40,0.999999999989582,0.9996802110541936,0.99911705215681,0.9999999999873352,0.9984670148339044
41,0.999999999992251,0.9999999999876842,0.9998206402195526,0.9999999999893732,0.9984323089202428
42,0.9999999999892456,0.9995334595450968,0.9982986765462112,0.9999999999928058,0.9981647801358284
43,0.9999999999910468,0.9999999999880326,0.9996725503656496,0.9999999999939396,0.9981181608267468
44,0.9999999999875616,0.9999999999874868,0.999999999991348,0.9999999999943152,0.9983160721401568
45,0.9999999999909448,0.9996851538548076,0.9989099260309816,0.9999999999899334,0.9976195765272218
46,,0.9997205904659576,0.9999999999893308,0.9999999999942816,0.9986758918201049
47,0.9999999999905672,0.9996231228746832,0.9997575023622643,0.9999999999946588,0.9982852787911978
48,0.9999999999909368,0.999999999984158,0.9983256348939388,0.9999999999847312,0.9973195978675492
49,0.9999999999951288,0.9999999999888805,0.9987970274387948,1.0,0.9973642583137116
50,0.99999999998736,0.9998245766941528,0.9991843468582629,0.9999999999903008,0.998141549459999
51,0.9999999999936436,0.9999999999932204,0.9992270103178288,0.9999999999884444,0.9974843160329244
52,0.9999999999879682,0.9995500858246078,0.9991387045886408,0.9999999999891044,0.9974939320432848
53,0.9999999999951519,0.9999999999909692,0.9990596738470908,0.9999999999913076,0.9998348928112584
54,0.9999999999852212,0.9999999999909056,0.9997863208117298,0.999999999995809,0.997863908370874
55,0.9999999999863262,0.9999999999888779,0.9999999999942372,0.9999999999928804,0.9986556850900392
56,0.9999999999941448,0.9994992280767996,0.9992102040077048,0.9999999999949988,0.9980270624748059
57,0.999999999991982,0.9996858671586376,0.9998280672490538,0.9999999999948296,0.9985445499602824
58,0.9999999999879255,0.9999999999889208,0.9999999999934864,0.99999999999295,0.9980745305547446
59,0.9999999999918814,0.9999999999870416,0.99999999998741,0.9999999999938892,0.9988511107183952
60,0.9999999999893964,0.9999999999905408,0.9999999999917476,0.9999999999933356,0.9977415555257696
61,0.99999999999077,1.0,0.9956330339580516,0.9999999999927468,0.9992020100628048
62,0.9999999999913466,0.9996846487058634,0.9977906612775024,0.9999999999854436,0.9983041226867514
63,0.999999999989224,,0.9998101502180232,0.9999999999851223,0.99826728403621
64,0.9999999999953012,0.9996374225660386,0.9976763380132272,0.9999999999922012,0.996629445750587
65,0.9999999999938192,0.9999999999826096,0.9987526877826708,0.9999999999879888,0.9990901594219448
66,0.9999999999877788,0.9995309434407204,0.9999999999914312,0.999999999996812,0.9983567827166384
67,0.9999999999923598,0.9996499813752844,0.9997473400728812,0.9999999999929788,0.9973895625820244
68,0.9999999999894408,0.9999999999870534,0.9986593075148644,0.9999999999919441,0.9976862147807146
69,0.9999999999936984,0.9997110407552248,0.9988744221015176,0.9999999999877628,0.9984628049717492
70,0.999999999992593,0.999491157890213,0.9989090482979696,0.9999999999847616,0.9959960644583076
71,0.9999999999935476,0.9999999999923556,0.9998614821814468,0.9999999999881006,0.9996243432092008
72,0.999999999989501,0.9996401615091172,0.9977389144327634,0.9999999999943154,0.9966096477454838
73,0.9999999999907182,0.9999999999935452,0.9992341602948679,0.9999999999918416,0.9960900612159548
74,0.9999999999908517,0.9999999999922164,0.998662228481366,0.999999999993754,0.9988326761914884
75,0.9999999999893832,0.9998597683987837,0.9983140547742392,0.9999999999846496,0.9970541207024594
76,0.999999999992516,0.9999999999891542,0.9986823305411496,0.9999999999961652,0.9970049712751572
77,0.9999999999918384,0.9999999999938832,0.9985863995524856,0.9999999999895286,0.9992402311449944
78,0.9999999999954834,0.9997945482061852,0.9989673350219124,0.999999999993354,0.9980143068877572
79,0.9999999999912144,0.999999999994145,0.9956467878498372,0.9999999999866188,0.9986902116297868
80,0.9999999999940044,0.999680355255855,0.9996317528997368,0.9999999999887508,0.9995730438939052
81,0.9999999999922145,0.9997356629028458,0.9999999999865424,0.9999999999945848,0.9972751669623864
82,0.9999999999869088,0.9995919939889232,0.9968212219947744,0.9999999999960102,0.9965283176530464
83,0.9999999999939244,0.9999999999937692,0.9984402364981956,0.9999999999913116,0.9980379087983968
84,0.9999999999892942,0.9999999999844787,0.99976603515157,0.9999999999927592,0.9992696254114896
85,0.9999999999954508,0.9999999999909192,0.9997768920264808,0.9999999999934954,0.9981456108313992
86,0.9999999999937776,0.9997247552084796,0.9990112773425452,0.9999999999889858,0.9949052035936612
87,0.9999999999935456,0.9999999999887604,0.9995451279841135,0.9999999999849916,0.9990559092304784
88,0.99999999998599,0.9998141646280532,0.9988050774846188,0.9999999999938516,0.9974523178994228
89,0.9999999999924916,0.9996821122211615,0.9996715899733162,0.9999999999952994,0.9983861979214076
90,0.999999999991113,0.9998840044950621,0.9996577354750741,0.999999999993922,0.9983076563511556
91,0.9999999999894638,0.9997943217440892,0.9997650062999982,0.9999999999958896,0.9978942415380412
92,0.9999999999919342,0.9997708692507312,0.9970188337844542,0.999999999991692,0.9977021988861752
93,0.9999999999874968,0.9999999999921044,0.9990386815134692,0.99999999999125,0.9986424915906468
94,0.99999999998342,0.9996612849807616,0.998698503006934,0.9999999999893828,0.9978039742733988
95,0.9999999999924796,0.9997148756723384,0.999999999994266,0.9999999999900396,0.9987134128827015
96,0.9999999999911124,0.9999999999918492,0.9985790907085262,0.999999999991854,0.9989835841836032
97,0.9999999999839659,0.9998291615082598,0.9999999999868632,0.9999999999928632,0.9986265546262016
98,0.9999999999870376,0.9997463543482544,0.9974874526131432,0.9999999999957196,0.9989493400878272
99,0.9999999999890696,0.9998175936401013,0.9990581239476204,0.9999999999938626,0.9984447962673024
