Unnamed: 0,A_Thiazide_Diuretic,A_Beta_Blocker,A_ARB,A_CCB,A_ACE
0,0.9889927253345452,0.9815032496589112,0.9911769298419691,0.9822329378065308,0.986857846633616
1,0.990404557180912,0.9848970102766949,0.9845178709278236,0.9782135047540876,0.9901750525048316
2,0.987276085383034,0.9805167211223038,0.9814480946374492,0.9771123959561452,0.9850452738755312
3,0.9935418081904562,0.9770974738529884,0.9872103940783056,0.983678040166344,0.9876662962849372
4,0.990291288570198,0.9833382796385082,0.9878448544469124,0.9746678762980786,0.9869412655389784
5,0.9868849770940658,0.9815784941626552,0.984710191798081,0.9790102807825778,0.9885988649251448
6,0.989650304620168,0.981229208031883,0.9836860313779628,0.9787309389775564,0.9882723435994076
7,0.9905480939605364,0.9822674036981266,0.9878127607291526,0.982351398767752,0.984965114924812
8,0.9901226410480451,0.9800074294168176,0.9804056696298662,0.9714939217388874,0.9879653223110764
9,,0.9768491953866728,0.9904674170231144,0.9781587617965021,0.9877701829624168
10,0.9889704717265052,0.9821587089059692,0.987770934447737,0.9780663831488282,0.9845515263460544
11,0.9919994789127208,0.980274858522773,0.9873226508273056,0.9702472476914488,0.9873797693546126
12,0.9891104940748052,0.9834502612883566,0.9884552573854783,0.9811715121110808,0.9878753258233354
13,0.9904483525439952,0.9834232049168222,0.9859079832855806,0.9792080282940708,0.9866308160065096
14,0.9865289546556028,0.9842657890596336,0.9851759067565036,0.9836434608764848,0.9890753312347186
15,0.9899263511909648,0.978601145765534,0.9826521384304228,0.9796587417270306,0.9866907410458096
16,0.9904876820710872,0.9817933144445141,0.9850883894743256,0.9793867857617059,0.9880623590542321
17,0.9888388110165346,0.9796975004498428,0.9874784639452155,0.9833448665892718,0.9914022055111148
18,0.9912235213319672,0.9795341197151174,0.9843956953480908,0.981747619279668,0.9870303648912316
19,0.989369106846743,0.9851259579677228,0.9809420360903859,0.976132756248682,0.9857361025734852
20,0.9890177040673466,0.9781592714835046,0.9883655590750616,0.9773916299762412,0.9892094377999856
21,0.985763257573528,0.9781047972069592,0.9826558394735486,0.9785964064243212,0.985920330396581
22,0.9910985398741065,0.9801483122361704,0.9875094753145304,0.9799652373172876,0.9898032403503514
23,0.9895494099943636,0.981637484408626,0.9844540738956358,0.9825236799330463,0.9878156143585479
24,0.987572646981968,0.9775738771777216,0.9899583774847877,0.9844653815878942,0.9881822922751312
25,0.9891720560487632,0.9845992133640766,0.9882350647037546,0.9768145965082684,0.9862958706247328
26,0.9882818548992841,0.9781709328282406,0.9891222348521648,0.9813948013274982,0.9872763536850456
27,0.9910979293112626,0.98066807148073,0.9882224121708472,0.9788791767474894,
28,0.9907476273171172,0.9808741881351436,,0.9802370334256568,0.9873581009463614
29,0.9869540299023044,0.9746441008747224,0.9813618210580196,0.9782888646621506,0.9888004059765724
30,0.9856119763125856,0.9778553712827832,0.9841471423020252,0.9754561658774604,0.989349583473232
31,0.9878561664106263,0.9790439202110922,0.9852241812979714,0.9789700518999156,0.9880743876548368
32,0.9875801253696352,0.9825303918190808,0.9888397906919206,0.9780849527304192,0.987024815686972
33,0.9825444250844092,0.9796316571224124,0.9854469780072032,0.9794710372510732,0.987982662886399
34,0.9881809941287448,0.9763166421774372,0.9832613431919548,0.9762751304972079,0.988067877674884
35,0.9876018722992286,0.9799770459629056,0.9815493280125052,0.9845071182665508,0.9867312255946824
36,0.9901307385614726,0.981091465713375,0.9902002281061224,0.9855856386356702,0.9844005657058512
37,0.9897819659101046,0.9826177634536706,0.9845990103105298,0.9808354565597192,0.988816994058907
38,0.9872375147775648,0.9842256664769092,0.9832170031665842,0.9792183433560596,0.9885817158614304
39,0.9902617843690096,0.9782888535222124,0.9816389796331496,0.979375632754632,0.9874290403112178
40,0.9843604882265412,0.9772902897251212,0.9798845646709642,0.9822239604240148,0.9878787503399764
41,0.9884561291433028,0.9820875392339592,0.9826854559924156,0.9839160033272856,0.98766671657992
42,0.9888245640600848,0.9798794933203552,0.988632548741744,0.9805946551913902,0.9889297238120582
43,0.9911922959375165,0.9784922659498706,0.9863570084939044,0.9745056882246342,0.9903584822843666
44,0.988704362633406,0.98209544962287,0.9834644219436404,0.9761793371684382,0.984820657601274
45,0.9897787291157252,0.9830641634290608,0.9880780513169678,0.982545948243472,0.9880731640071396
46,0.9897204205590404,0.9812713361370744,0.9837767442732308,0.9792507947170692,0.9859145915585762
47,0.9863407755848504,0.9817390990473762,0.9844656048712372,0.9790044878645784,0.9884619743112276
48,0.9880341770021632,0.9813228987276296,0.9809780911871012,0.9794791175256792,0.9878323227764484
49,0.9920677695846046,0.9818234521079192,0.984520138175864,0.9796463264801252,0.9874866477279408
50,0.9859604131443832,0.9827367249206456,0.9857649088820196,0.9840755298914896,0.989225167598555
51,0.9902803922747389,0.9805746309664258,0.9889049492026716,0.9858083996882848,0.9895200348745616
52,0.9891217162633966,0.9796876788999592,0.9859150137104852,0.9809228840583774,0.9878107249825332
53,0.9893917844077592,0.9848867649492702,0.9840865589362916,0.9825214308129776,0.9846334425501462
54,0.9862026921333059,0.9790694534005668,0.9833474565922208,0.978983401862883,0.9851617088613456
55,0.9877495718676548,0.9801002830886972,0.9821286982665696,0.9817199581257504,0.988730475327761
56,0.9872081826756208,0.9805183956211796,0.9791405397598808,0.9863847514875193,0.9857367052076204
57,0.9864957467275196,0.9803113924279544,0.9846553561393822,0.9857041501611279,0.9879281214175888
58,0.987925124393108,0.9783351365429216,0.985392962128222,0.9810493559673368,0.9872362954295284
59,0.9910901779585608,0.9792479733422176,0.9851594744291542,0.9791885393738304,0.9899715647423928
60,0.9885758084205684,0.9810854600990908,0.9857148432233644,0.9839398117456584,0.9877457446522072
61,0.9872284995369179,0.9817835599446616,0.9886051455863124,0.9724064677018572,0.987646066357027
62,0.9898120613832928,0.9821297132430188,0.9814449984221992,0.9824276102356714,0.9855762086667048
63,0.9874621332289921,0.9777516298241179,0.9816997595488041,0.9807597026254296,0.9902188511015856
64,0.990513365917094,0.9837520568814894,0.9868807564930128,0.98053781819204,0.9862404015863698
65,0.9904010376866073,0.9842366822481252,0.9770266616802076,0.983248731250298,0.9863752321178896
66,0.9915572001351884,0.9826181598459592,0.9808090495470564,0.976567110743226,0.9894777820715976
67,0.9843062669918936,0.9799926346203236,0.9811065798018744,0.98158107371372,0.989546643241
68,0.9903378229632496,0.97567455556694,0.9824901382568982,0.9802040463792498,0.9874417476127813
69,0.9875755797007127,0.9810723286954488,0.9830653967643604,0.9775732161765006,0.9867415222117832
70,0.9880918101963928,0.9858245127838621,0.9844822583315768,0.9811417849496821,0.9881503710546476
71,0.9873260098410592,0.9818269104254964,0.9831328742896366,0.9821328069789208,0.9870637549757476
72,0.9882135210937386,0.980518224134128,0.9865801007924004,0.9820800542409541,0.985949816435404
73,0.9902180527780742,0.9793385330611538,0.9845484027022516,0.97577685759343,0.9853969794554628
74,0.9903025500329572,0.9801964064520542,0.9859734630644572,0.9736779674366024,0.9873482757193384
75,0.9868615520937544,0.9804682961610456,0.9798597950370728,0.9822790490885568,0.9869155770421832
76,0.9858437481836037,0.9786841121345576,0.9881842428101654,0.9830947470051266,0.9864462005685662
77,0.9860351450957148,0.9813496484596796,0.9809309829181704,0.9844133714882995,0.9859625099798712
