Unnamed: 0,A_Beta_Blocker,A_CCB,A_ARB,A_Thiazide_Diuretic,A_ACE
0,0.994563630259524,0.9929715464448226,0.9951903844596764,0.9951974998771956,0.9930387057180141
1,0.9969774370443586,0.9929122173512892,0.9961774817261132,0.9924977728191416,0.9949794957896484
2,0.9946945364701448,0.99303369310402,0.9979870446883148,0.9943463233442241,0.9938440332515484
3,0.9960611257635884,0.995907215268936,0.9964130748349782,0.9957719129142321,0.9958648322048084
4,0.996045800864697,0.9930118164989198,0.996948614461556,0.9932333705764376,0.9928013791309916
5,0.9948500600509323,0.9930490478577992,0.9990786850488708,0.9954603115595811,0.995981795300944
6,0.995226092572862,0.9957049025410021,0.9955861992810018,0.9957962262247072,0.996353018294764
7,0.9943974245891176,0.9958382886132636,0.9981951076297254,0.9958149247858872,0.9954045173140708
8,0.9949246550047596,0.9965274937251132,0.9980970608635296,0.9917761936893148,0.9939503181933854
9,0.9959986986330686,0.9946020661173548,0.9957881673033708,0.9942142305340465,0.9951837945638624
10,0.9952755430552934,0.9957622741461152,0.9977335576588956,0.9941407167479428,0.9961980420485076
11,0.9936198315326588,0.9953194835764388,0.9933507684740516,0.993558361574432,0.9959011218312296
12,0.9962011994002112,0.9934378721363248,0.9979110925014456,0.9932975061938072,0.9940695242167584
13,0.9944396685015566,0.9936449011452316,0.9967447892847272,0.9945557821838952,0.9953276442874176
14,0.9957024503917687,0.9952404620453196,0.9947620169937141,0.9951319161557352,0.9954165399214482
15,0.9965334880808152,0.9932019941523168,0.9935736568341836,0.9945227666819894,0.9945041429716404
16,0.9970307354417844,0.9932869102256824,0.9953782465992148,0.990843193932842,0.9949244273150296
17,0.9969325463095946,0.9945438340055006,0.9956504896633444,0.992989615032604,0.9942291173719676
18,0.9962142439203112,0.9911894124094855,0.9963591945423896,0.992407145180602,0.9940359753945128
19,0.9944942030156751,0.991965095775556,0.9939096749130736,0.9960478514235438,
20,0.9954191172600872,0.9955840388486916,0.9980922962543785,0.9949551335684896,0.9944706393436624
21,0.9966026430350404,0.9936821019272224,0.9947899506079526,0.9952362308680721,0.9942035606733444
22,0.9952887015574782,0.992373006383494,0.9957371335508168,0.996058517389994,0.9960011626628388
23,0.9967594725030552,0.9939494330161446,0.9977370867413928,0.9941868122716044,0.9968146205043764
24,0.9959970362441876,0.9926632175117224,0.9971337031346488,0.9906563856194032,0.9964694345160576
25,0.9958724730162458,0.9932264177661676,0.9978256271887368,0.9964964739356804,0.9960265562475068
26,0.995410424704542,0.9899670450029784,0.99589107415976,0.9953583348339284,0.9958308437728411
27,0.9967324505340172,0.9959266865012044,0.99811104176495,0.9937295532127752,0.9933615581972728
28,0.9960556040146056,0.9946901546035164,0.9948392926548332,0.9966709943198434,0.9928127275592808
