Unnamed: 0,A_ACE,A_ARB,A_CCB,A_Beta_Blocker,A_Thiazide_Diuretic
0,0.9860199283481758,0.9862160620810054,0.9858082326114108,0.9824862175546816,0.9856739563138832
1,0.9861139363815448,0.9855019964988984,0.9901462512918748,0.9850889238398332,0.9799665224632272
2,0.9849145421371356,0.9848336371881564,0.9888797299080428,0.977038681835202,0.9900908394724433
3,0.9849629285038484,0.9873593902689984,0.9841376166739018,0.9784546430421776,0.985730768836268
4,0.9852593688515066,0.9850018318735428,0.9866712668843596,0.9827810475663424,0.9837117255523156
5,0.9885835420898088,0.9894968707322439,0.980688876195524,0.9813564046285098,0.987669554242086
6,0.9887926680164972,0.9899593245354912,0.9887292902776088,0.9825015800530194,0.9853355633555309
7,0.9829538096466072,0.9881085471625431,0.9832186547251084,0.9807874589527324,0.9789283003652264
8,0.9833893365741816,0.9881963474563936,0.9870157013172579,0.9828762382485202,0.9859402694812052
9,0.9858403810935314,0.9876038804925852,0.9889044712575608,0.9841408146070326,0.982540332301844
10,0.9833521411811108,0.9866812775051668,0.9863288149371584,0.9822723874644276,0.9844153353011896
11,0.9834951866224694,0.993057869690158,0.9820661705785642,0.9806085494263492,0.986356301111544
12,0.9822825715292752,0.9864895276154946,0.9915520230084698,0.9817621811843718,0.9853543430287479
13,0.9865575950533002,0.9873217103514408,0.9867583285487476,0.9780363757287348,0.9843300527461466
14,0.9840581032430196,0.9866098022263664,0.9866365005273001,0.9818636738202424,0.9839673451160659
15,0.9854527280812893,0.9837616175945264,0.9871848097609216,0.9845951996460234,0.9858483498312719
16,0.9835895776510922,0.986894239141346,0.9861834619848944,0.9839570363117645,0.9778457169483104
17,0.9866892926416704,0.9854566572713348,0.984051963155984,0.9811876845533706,0.9839304803497828
18,0.9849050008796276,0.9903479875312884,0.9831176743107832,0.9812467802148568,0.98691744289485
19,0.98570414801284,0.9891674063725108,0.9848520985178142,0.9800579459590902,0.9803835786337852
20,0.9841280376992201,0.9893998869340404,0.9826189169749924,0.98098294203363,0.9873726306279166
21,0.9827959380678576,0.9925657217392004,0.9857855104147192,0.9777322262497368,0.9870549079630584
22,0.9836912121823508,0.9907072688976476,0.98560223543962,0.9808113580377092,0.9841085372264422
23,0.9860565137078404,0.991304161215431,0.9802695723050584,0.9803274662656448,0.9848391110781884
24,0.9846848169486996,0.9897180478914301,0.9844735739779572,0.9835597509169628,0.9896080886377784
25,0.9848124607909444,0.9943594803118052,0.9858785902738174,0.9819109911241218,0.9890586859974856
26,0.9848112892280818,0.9855515491474705,0.9883311896382372,0.9804696411035672,0.9812917136605408
27,0.9857022752724705,0.9868715798674041,0.9797479720730238,0.9823230103642494,0.9904739409760293
