Unnamed: 0,A_ACE,A_ARB,A_CCB,A_Beta_Blocker,A_Thiazide_Diuretic
0,0.9956484057989275,0.9970504979568664,0.9905281393240404,0.9957616296894272,0.9971575964967052
1,0.9970992720408904,0.9968481970223996,0.993198612498221,0.9949268187602892,0.9969951760527236
2,0.9957387829864792,0.9961698729342132,0.9917939933200319,0.9949915961613248,0.9962063673546372
3,0.9972890623464078,0.9971418784423778,0.9951016484019424,0.9963792757563726,0.9977644015128372
4,0.9948451058070304,0.9924221031628592,0.9905185807138704,0.997592868161196,0.9959270876924492
5,0.9967214145851966,0.996520493353419,0.9922439112720088,0.99373506834639,0.9975444183749288
6,0.995823115318482,0.9956228394825888,0.9882167933076198,0.9947392565349472,0.9931851809450872
7,0.9970490272435312,0.9959310620076114,0.991467201334642,0.9971374004321079,0.9966304211513378
8,0.9968507949040478,0.9969636494700354,0.9920446678371436,0.9962814252674954,0.9968841088565767
9,0.9951662772545804,0.9969883630352862,0.9929487684661628,0.9968585503410228,0.996410156037186
10,0.9965683624233292,0.9975624699691358,0.9946877070735148,0.99446158492114,0.9962255685366292
11,0.996061994150022,0.9955715957065268,0.9879129771971892,0.9956075778100384,0.9958680029787296
12,0.9956835176817024,0.995892959179061,0.992798557389458,0.9976216789342428,0.9942787418216752
13,0.9965067804569204,0.9952943619676508,0.9880685474754712,0.9971802818959912,0.9965540400692527
14,0.9955619870919548,0.9954701345470252,0.9901103153271666,0.9964493787112296,0.996021151204038
15,0.9957096522356592,0.9957194883239971,0.9951953383280367,0.99261946345548,0.9972750743865438
16,0.9958055198110122,0.9971048788119348,0.9939931115360464,0.9961923135467649,0.9967106431415892
17,0.9975320541932432,0.9923516615666248,0.9946497075383121,0.9973114803499366,0.9972703158871556
18,0.996457897962718,0.9969494278542552,0.9909724649762152,0.9952604969293752,0.9972487025694337
19,0.9960722320228508,0.9960661820662629,0.9910074468767676,0.996697412124368,0.9955010805812966
20,,0.993697389841038,0.9930194535612628,0.997344436830042,0.9980327993722732
21,0.9965817191976228,0.9951387368358784,0.9927768617270296,0.9956984580344759,0.9959585407796754
22,0.996366573680784,0.9943084997155068,0.9931797239568679,0.9957074780233685,0.9967587873319304
23,0.9942129791556421,0.9946470627328059,0.9911723094252092,0.9961842495472348,0.9954051626728332
24,0.994228598806489,0.9924661821681572,0.9917102459750856,0.9983303762741236,0.9964419252133644
25,0.9950151657608182,0.9954594116451846,0.9946502944030036,0.99773311263946,0.996068016426062
26,0.9960579958483572,0.9954953241962736,0.9918759337700171,0.9976566766722216,0.9955743109952384
27,0.9959417398925676,0.9927972702727318,0.9925875411601708,0.9956664118078384,0.9973266195485292
28,0.9960773244132488,0.9956349738701796,0.9918966630116663,0.9958422543073796,0.9976502516586532
29,0.997600949703723,0.9932862079587736,0.991796458159218,0.9967136109235044,0.9962565381371958
30,0.9977018840350226,0.9949502041280875,0.9954912964330692,0.9970903452498064,0.9942497325080336
31,0.9966860310266622,0.9970224114774762,0.987938825704146,0.9960410053287804,0.9967613567912588
32,0.9961394674930782,0.9955873937314142,0.9926487349568522,0.9948885111927308,0.9949966191749712
33,0.9957928541759736,0.9939408591620162,0.9898288092751828,,0.9941082382219276
34,0.9970546175710614,0.9948740825938472,0.9882278125617496,0.997179145138243,0.9961079855911404
35,0.9952196653566318,0.9955869360636628,0.9933514665690388,0.9969243359305876,0.9973655358742752
36,0.9969072046646896,0.9954991168787404,0.9951295447414306,0.9971904484014268,0.9981917662532678
37,0.9953378901441094,0.9941900889320752,0.9910944634743124,0.9962304397453708,0.9975666305662692
38,0.9942391230170544,0.9923338940655252,0.9920580019347396,0.9957275274347512,0.9950212077896788
39,0.9958736163456084,0.995775365553314,0.9943692009845748,0.9955193154794236,0.9943617162570132
40,0.9956690762733432,0.9964128725336654,0.9931200182467722,0.9974568403380648,0.9955092327869324
41,0.9958413808746064,0.9978487905910182,0.9917508439887198,0.9940113193451728,0.9956002696213818
42,0.9955770490446804,0.9952788545635324,0.994080940175424,0.9930214140198256,0.9973444457067728
43,0.9978010998214932,0.9960516057813392,0.9939531561698344,0.9985941314784418,0.996320342455738
44,0.9957732484131842,0.9956688499707124,0.9903670532863476,0.9970750467575216,0.9981707197905146
45,0.9971141118596868,0.9964850098796401,0.9937487342239248,0.9953951946976944,0.9961297327547296
46,0.9962880792140744,0.9955008117087673,0.9944446028629186,0.9959813956346378,0.9968370782071044
47,0.9970141773592199,0.9963125258865141,0.9929024934757814,0.9951098600271095,0.9951247581315092
48,0.9958834885060736,0.9955879335203244,0.9930841505938648,0.9965680368577486,0.9965129096429912
49,0.9976473330534176,0.9962780297664658,0.9923719894272628,0.9972179602641928,0.9960739518593192
50,0.9949896829863238,0.9945385299913634,0.9936930032345012,0.9946835411233956,0.9976358636066136
51,0.9961586746298624,0.9951501530713578,0.99381348692813,0.9957254260392014,0.9971775247997228
52,0.9971049478575428,0.9961373720911642,0.9916855505990184,0.9970248182442928,0.995617273588278
53,0.9965602390476316,0.9937093088084812,0.9935754432938728,0.997522159573458,0.9962265375733566
54,0.9959227797691544,0.9960368927569936,0.9889292433268032,0.9970737189970024,0.996564053262904
55,0.9959054136612856,0.997252423700331,0.9941138114394182,0.9967089491255279,0.9974826552217744
56,0.9962837261609552,0.9931947247724856,0.9903189030035712,0.9953850136909071,0.9978299853755906
57,0.9969390468909912,0.9953757950949476,0.9940445321667832,0.9967883597039234,0.9960551393059291
58,0.9967318727059764,0.996085264189082,0.9935921380702486,0.9931079061660416,0.9966239973935396
59,0.9958756451046672,0.9934419849158744,0.9858668475878146,0.9974784961549946,0.9958798371886812
60,0.9962122172334632,0.9959777702208448,0.9935177551707994,0.9938191842321388,0.9960351229500236
61,0.9965551682640584,0.9947179037917808,0.9920793034159332,0.9954400285321058,0.9963236617605276
62,0.9972433482786036,0.9984355351783912,0.9943600806323468,0.9963452645698184,0.9965616951434976
63,0.996403589498894,0.996508527943355,0.9918720094624912,0.9965207576253268,0.9951424629305008
64,0.9958324200077148,0.9946862285638864,0.9900430089501174,0.9967294390451452,0.9930229241664144
65,0.9965526818149008,0.9958650940810492,0.9923606204703721,0.9953942176023618,0.9972136414679236
66,0.9960555316640464,0.9964489901407664,0.9916268845273708,0.997256829658405,0.9968557351948921
67,0.995427283827481,0.9958621869359856,0.99123778524287,0.9969984913042276,0.9949666502610716
68,0.996275840010266,0.9953145518622358,0.9932206011877898,0.9963620030982314,0.9948703885885284
69,0.9966821514005224,0.99698628190465,0.9954006613849964,0.9965171703010608,0.99641538670775
70,0.9950599776819459,0.9953828732309659,0.9901534120384752,0.9957250043003064,0.9970743505801866
71,0.9953438533096932,0.9964571214061014,0.9904210983304538,0.9957428618868172,0.9969281815376864
72,0.9965511945335656,0.9962645597499368,0.990946250760552,0.9965682308837256,0.9965298104424928
73,0.9958796897762732,0.9962606078632292,0.9956783998021572,0.9952423503297156,0.996701599948351
74,0.9965641290574162,0.9981550008662958,0.9923054874051096,0.9964100838035334,0.9977960041008608
75,0.9960017522139816,0.9966226497092562,0.9901418551082,0.9960789442509076,0.9962007957269676
76,0.9966307765064741,0.9972845484889388,0.9910952345271858,0.9962217509160004,0.9958213054375896
77,0.9958335490334818,,0.9919035505136218,0.9972869618650808,0.99646625941714
78,0.99542169517353,0.9947545940657748,0.9931994041762424,0.9960946826622801,0.9937551623096228
79,0.9966371286761844,0.9960414835699894,0.9909905808596964,0.996265070970972,0.9977666824791332
80,0.9955004409725609,0.9941199638774548,0.988931542010948,0.9961958404025292,0.9943377121410192
81,0.9978138483632062,0.9975195015666086,0.9903991198080179,0.9950712319899732,0.9970026330594572
82,0.9966720336860194,0.993829459961192,0.9920916029571611,0.9977601408601898,0.9940367765152022
83,0.9959126881104804,0.9959763146544496,0.9939364566609782,0.9934034740349038,0.997795476473688
84,0.9954454941539888,0.9940872961935736,0.9887535584887676,0.994569234050722,0.9986222906140516
85,0.9951745583701148,0.9968350023038164,0.9909901794532344,0.9967514409631956,0.9967622579123953
86,0.9966186662158828,0.9960638968993972,0.9909115577354696,0.9971243469248618,0.9958505270246162
87,0.9974420518992978,0.9961441450921232,0.9894242688314576,0.9968105257094676,0.9975258313917774
88,0.9970861524159059,0.9920189888808392,0.9901804879910588,0.9971442560232808,0.9965098316455604
89,0.9971362041411124,0.9941563284672564,0.9952254142604828,0.9968317814295152,0.9964921450725008
90,0.995962633797504,0.9921726044879232,0.991760505253678,0.9960092675758372,0.9960171975638048
91,0.997081516718094,0.9954337961725479,0.9914778724706306,0.9960849308753488,0.9967274664785768
