Unnamed: 0,A_Thiazide_Diuretic,A_Beta_Blocker,A_ARB,A_CCB,A_ACE
0,0.9164297118301876,0.9264930853613844,0.9144824094289408,0.9379354438967532,0.9252724319584872
1,0.9204455508979932,0.9286997492707116,0.9209410909730088,0.9131572708615684,0.9270785191951008
2,0.9351754514608625,0.928897104925102,0.9215866092512782,0.9340999067970748,0.9199977926538456
3,0.9147193277725908,0.92828250985341,0.9021235351163341,0.917863880404136,0.9266718250191234
4,0.9156947878415916,0.9283849725794521,0.9279894036640128,0.9311809108179608,0.9266179407471048
5,0.9200430171358259,0.929718862175294,0.9140723010147548,0.9302602720160672,0.9205173230708316
6,0.9191605889260516,0.9324264882465318,0.9121247371802801,0.9215559854374512,0.924447561461722
7,0.9101759123783532,0.9188979871074364,0.9234069919560601,0.9333300418104108,0.9218365435744744
8,0.920299038400989,0.924606371616584,0.9090795892596356,0.931962263951582,0.9327288988646676
9,0.9178752391085754,0.9398035001253008,0.909271167458906,0.9229641341214441,0.92630283025703
10,0.9195449145406348,0.9281018503591132,0.9120078403699547,0.9249591790124132,0.9254975971012775
11,0.9340219481980674,0.9336767938546804,0.9200797524721078,0.9208691043691968,0.9189594441292528
12,0.9084446744387984,0.9200472292775156,0.9097454076949564,0.9242886212906392,0.9238523070238106
13,0.9314222401317024,0.9241534845868941,0.9169533573438082,0.9222795484865928,0.9249201486612941
14,0.9367326173114692,0.9306875396659394,0.914339713299428,0.9244613444101332,0.9306476669431986
15,0.9301223107759276,0.9342014420774828,0.9273305963690834,0.9402400236860164,0.925950134559896
16,0.928126625530582,0.9231964429710866,0.920239905013086,0.9326702691703804,0.926779966787184
17,0.9258954396821916,0.9356878837279698,0.91308240750065,0.9258849077855088,0.923591330594772
18,0.927888546391996,0.9295948320776178,0.9095540058559634,0.9267640646190868,0.9262047993010258
19,0.9251189816855409,0.9268964107528432,0.9088605600173776,0.9349860688311276,0.9211599824764471
20,0.9322892115800836,0.9346602403847402,0.9081300794323016,0.9260829835200408,0.9223849989297418
21,0.9313582257657572,0.9288384214149183,0.9225256550720397,0.9364722756185816,0.9309387843112596
22,0.9271940482628068,0.9271874403657056,0.91431342707052,0.9248598469175549,0.9264421911134524
23,0.9223454100134264,0.9302356423462428,0.925012263103316,0.9256768089255518,0.9264472785927164
24,0.9331064743068392,0.9324715432252496,0.9139231190937256,0.9278183081706294,0.9347418709112036
25,0.932811581969478,0.9296332117618268,0.9208768816500024,0.9243868397536006,0.9242720829415744
26,0.910556796046062,0.925551268590776,0.921071876473183,0.9275533110811224,0.9280416587768324
27,0.9224958843629216,0.9323786222950359,0.9071702745944972,0.9243019009073064,0.9238216897578724
28,0.9242639765602167,0.9324200482118312,0.9089750875578396,0.9299822070886974,0.9252697890107032
29,0.9244236399120592,0.9370469535534752,0.9188061120061028,0.9380587202459664,0.9222292852374012
30,0.9365087556587548,0.930343219585986,0.9294633165554056,0.9222812236030944,0.9271179529244264
31,0.9339724724591048,0.934094213606766,0.9268950476876516,0.9306518121592088,0.9311948155986438
32,0.9275942648991462,0.9276852705489768,0.9147628737519558,0.9431904168238214,0.9272132067791762
33,0.9217118867789806,0.9284219300751998,0.9216168818772016,0.9245525342288108,0.9217693526317976
34,0.9187051956711,0.9286465881385236,0.9155396142424476,0.9356969538248708,0.9229908163536626
35,0.9194880459509376,0.9288964295554516,0.9074471686608088,0.9170231534837936,0.9277473145796866
36,0.9135843188347742,0.9283802773090202,0.9134327270636096,0.9317162264873402,0.926380167075042
37,0.9305751143965338,0.9348152592092333,0.9108209455241384,0.9233475121000504,0.9277424212588744
38,0.9189036285218816,0.9265151856807108,0.9192445566579444,0.9261646384958055,0.9248218311068616
39,0.9208876790765526,0.9336291675963728,0.9229398349199648,0.9192615360510086,0.9187104931537752
40,0.9274453084401442,0.9262241862812386,0.9244308786084616,0.9321132123912284,0.92088697198254
41,0.9213343384202912,0.9353328008882924,0.9139788116105132,0.9198312274282174,0.92587939930703
42,0.9261196291055844,0.9241577911221914,0.9104090122254659,0.9308650913109088,0.9231515004817772
43,0.9253837688606809,0.9288505811741121,0.934310597529226,0.9130595358657199,0.9215751034023936
44,0.9282946179758425,0.9268943558154722,0.9116906642843912,0.9332411084248172,0.9294177194481078
45,0.917830532990102,0.9237401826275432,0.9177634200547296,0.9363315611122414,0.9190366047701368
46,0.9261480040807832,0.9239757769526976,0.9273370787196206,0.9180144219326114,0.9248104781041776
47,0.928926242725738,0.9328136125496224,0.9062141370904376,0.9364302131655852,0.9210613224864744
48,0.922634372025431,0.9324649295436171,0.9125359842941332,0.937695877280135,0.9260269336364284
49,0.9289348973729726,0.9321323023990202,0.9213240666626162,0.926717366213918,0.9232240573295244
50,0.9242891266792621,0.9368811422664292,0.9149973727664908,0.9209237995908268,0.9294240727227292
51,0.9249062015580014,0.9406558145120149,0.9044462606182004,0.9314289602690664,0.9287805818160036
52,0.9243185586049799,0.9289382363159864,0.9049916743148199,0.9176774672267272,0.9260947798225098
53,0.9273958206491132,0.9177711919097437,0.9161546213315848,0.9219939108308376,0.9224297133778988
54,0.9230124849024588,0.9367635692581262,0.9185422968137374,0.9383244293158064,0.9299831852329284
55,0.9215547893060826,0.927271480156183,0.9206308470541188,0.9362950424574652,0.9210810926289674
56,0.9261222259885769,0.9297766198824712,0.9177362704033114,0.9398907719151508,0.9277502874078444
57,0.9377129866761601,0.9267136854805346,0.9063624386059616,0.9316682963870359,0.9270334966473608
58,0.9274929007554152,0.9303490180577296,0.9209723438556016,0.9321173870142192,0.9260726082983106
59,0.9331710894605554,0.9256159801882908,0.9185127877427174,0.9229196019664038,0.9221532164649692
60,0.9249005370465392,0.9302296185050054,0.9140575372283524,0.9371101379344772,0.9246873651172912
61,0.9242158229615068,0.9269284644191876,0.9263719346536156,0.9280611683661196,0.9269671029290176
62,0.9267351422921576,0.9278348292536464,0.9228150440960626,0.9342422359380458,0.9252531905462004
63,0.9214491847159711,0.9339756589887948,0.9254011089800441,0.9315401918846764,0.9256158206806908
64,0.9231897476607804,0.9307705515788912,0.9150724235577204,0.9241369246041116,0.926244128235746
65,0.9302565116171254,0.9217284908711684,0.9131442375366948,0.9265669383204764,0.9210967721606298
66,0.9265061008037659,0.9302034878998886,0.9175797812166944,0.9343905492424676,0.930547809922922
67,0.9258444514235376,0.9232494677818492,0.9080681032633546,0.9217149137166604,0.9300394171524272
68,0.9174239073903224,0.9297398694039154,0.9148596995801273,0.9303672455308728,0.9278220698829798
69,0.9262492309549964,0.9242803755059515,0.9022397081415856,0.9327309631315402,0.9209112119435274
70,0.9233357087492612,0.9270301939804334,0.9177152309872758,0.9338057944764492,0.9251836009694472
71,0.9278633043023996,0.931804335201627,0.9320369673077356,0.9224911395569108,0.9190820470026326
72,0.921744933811146,0.9388428713411036,0.9032091808440734,0.9377985198153341,0.9207585617363786
73,0.92494767194325,0.926982402383845,0.9163054584285424,0.9283694253746568,0.9235125305854224
74,0.9182866044253186,0.9268836111685578,0.9238963541382008,0.9337316675649842,0.9274017657289998
75,0.9213476588473004,0.9368762787599552,0.9041093740365048,0.926908141561222,0.9248047685608416
76,0.9343784880861632,0.9352020711614528,0.9137970693061732,0.9307667403049968,0.9252645570997584
77,0.9215155838845476,0.925564416258386,0.9181791726183792,0.92415905161973,0.9272991886671378
78,0.9264377269700842,0.9257791001538492,0.9189219984536552,0.9326740193027512,0.9236068448445433
79,0.9249891440184864,0.9268551787330996,0.92271538341331,0.9367875168558628,0.9253008373189846
80,0.9080197627391494,0.9294806586457364,0.9138897679311268,0.9303246847451409,0.9194107100983826
81,0.9204127237627888,0.9296111568295912,0.9260174260377934,0.9396551485326866,0.9314721265647
82,0.9296159019135798,0.928806081088608,0.9241162902617192,0.9076143077192524,0.9225110382110432
83,0.9401424899471368,0.9378843183330928,0.9187336539329886,0.9346419184842591,0.9271054163557092
84,0.9231220570976464,0.923150334152258,0.9123335055351663,0.9214408392174892,0.929819635536729
85,0.9290810591794848,0.9289130703109859,0.9249722561872796,0.9368409730813844,0.9239434093621594
86,0.9338010643437642,0.9270031663327888,0.921848239279718,0.9320817438454004,0.9298630533819202
87,0.9243840222230592,0.9309895503732336,0.9174015549438224,0.9339657591426168,0.9287795506280146
88,0.9285168442455703,0.9246282755692098,0.9017433773997394,0.9354429806566956,0.9176218999468828
89,0.9198785861557917,0.9304521198022973,0.9045476304390077,0.9240860592008944,0.9275472169712948
90,0.9155912379533726,0.926395850996736,0.91290644059199,0.9337588264101596,0.92749651186159
91,0.9207227971901408,0.9308432684055736,0.9247337102240168,0.9398761081451996,0.9316804648902808
92,0.918210837350078,0.9262087551767296,0.917909308287316,0.9250594756769996,0.9229765176253452
93,0.9246625727240686,0.9277758800488252,0.9168382070223232,0.9407420741503236,0.9301084832590484
94,0.935748162465029,0.9358462130885395,0.9065113816247672,0.9285787480089048,0.9211405469969164
95,0.918465724428322,0.9324973921162328,0.9249185430799975,0.9163260951359364,0.9247098053580188
96,0.9247255550037342,0.942268654878688,0.914383192930694,0.9228213641102344,0.9269127091229464
97,0.9274155360800774,0.9193528451810448,0.9197314667410418,0.9335584358208839,0.9250020096842021
98,0.925283037839566,0.9273132476456362,0.9259005646283012,0.9187061045826757,0.9207089989218502
99,0.9200123274628322,0.9238223778579098,0.9065322067872622,0.9358961347685356,0.9268760090425529
