Unnamed: 0,A_Beta_Blocker,A_ARB,A_CCB,A_Thiazide_Diuretic,A_ACE
0,0.9794357091026308,0.9783055912427636,0.9767638831712484,0.9718489811883116,0.982389381266232
1,0.9803242338506682,0.9750806067393059,0.9724487227296382,0.9741005622782084,0.9829662042721279
2,0.9816746253635532,0.9765688754945284,0.9783992952210234,0.9724219663095316,0.9814285530489884
3,0.9837517514403934,0.9878768154716864,0.9756724775443762,0.9772293392240492,0.9794824144216906
4,0.9806207885386279,0.9769813265547692,0.9777443834308459,0.9715239968175986,0.9796150338961576
5,0.9772299648386272,0.978669442586201,0.9802944652283048,0.9679844131962826,0.9851353274896132
6,0.9798139736999903,0.9806097198444396,0.9712170192573032,0.9677286305032592,0.9811972504827178
7,0.9825893110583186,0.9878927724790189,0.9764162168893148,0.9741928299693559,0.9800665781962444
8,0.9798798264352464,0.9859392659858341,0.9747818108443408,0.9719963724227544,0.983278326981034
9,0.979566462109018,0.9830222082965436,0.9758594645452032,0.9710601689394396,0.979666063821776
10,0.9851206374908638,0.9740809179361852,0.9740281830113756,0.9715395681883654,0.9820542543519808
11,0.9796301446857036,0.9867741186057416,0.9798945330145492,0.9742738238230958,0.9831091981713764
12,0.9779426544106321,0.9834976520265516,0.9761539517643656,0.9637098075653764,0.9830728471263857
13,0.9784815084927472,0.9792945966476558,0.977633893599919,0.9702919916607672,0.9819952493741992
14,0.9806157656510408,0.9800143357777228,0.9760672682332392,0.9718016579929452,0.9807928932525342
15,0.9766673037900174,0.978648885455028,0.9827190556475892,0.9698236327981584,0.9813439318740199
16,0.9799408678489194,0.985181672937412,0.9785649200434532,0.9656054148878058,0.9821862100360912
17,0.9783124421471368,0.9815657583231384,0.9711393759740458,0.9704132858230018,0.9820041410725138
18,0.9802119327012364,0.9829948775831474,0.9787181288671348,0.9649911963772864,0.980633980285516
19,0.9783547536378556,0.9854762173725301,0.9747673780493504,0.9648583472305308,0.9794222339324922
20,0.9822856140319336,0.9811769010191814,0.9798453633800096,0.9713749128202108,0.9819601856415576
21,0.9845776603626026,0.9783947709014872,0.9732104955022856,0.9771346472046188,0.9776901480076641
22,0.9801376578822436,0.9834266843616788,0.9792362968071501,0.9732621187315114,0.9833139722738408
23,0.9786125935927792,0.9832610325077352,0.9796282784894024,0.9694920310429916,0.9844396533097092
24,0.9824935621737586,0.9840282657491694,0.9767974991935,0.9730632351776968,0.9805886484558493
25,0.979662737984656,0.9819913466677062,0.9704816413009908,0.967111380083198,0.9833393783062394
26,0.9800252731285941,0.9790124926952748,0.9775836414606366,0.9695559245003602,0.9828899447262448
27,0.9818711022411488,0.9809067281716336,0.9765794834301534,0.9714181069488621,0.9835497814010988
28,0.9761520391465652,0.9794411905103596,0.9773155307913236,0.9661921376112104,0.98223999002805
29,0.983522666034069,0.9772847674137859,0.976826561177104,0.9717523251271858,0.9841571681025324
30,0.979454463746436,0.9838573617192372,0.975468961460992,0.96619823266037,0.9784696866005304
31,0.9788067939683964,0.9810189519850008,0.9731210239447214,0.967619921147972,0.9807315663043722
32,0.9826210715091036,0.9735625627934322,,0.9697062003006997,0.9835723445434724
33,0.9781242740952912,0.9857002646880508,0.9814519887943864,0.9664583178031192,0.9818695274707712
