Unnamed: 0,A_Beta_Blocker,A_ARB,A_CCB,A_Thiazide_Diuretic,A_ACE
0,0.9549028919648084,0.9481946319899331,0.9529358372532021,0.9592100060300779,0.9464551037133851
1,0.9616829845987608,0.9445502269084192,0.9533067833486956,0.944800721772952,0.9503698819267408
2,0.955569665909518,0.9413948706424572,0.9532473433762506,0.9610162983089068,0.9503357069914212
3,0.9554391506856208,0.9437122299122196,0.9564579603651864,0.9595743504825852,0.9490461811238862
4,0.9545016448232224,0.9328823690512746,0.9622497785837534,0.9598884183830664,0.9492999139832976
5,0.9528823182140501,0.9374384054524868,0.955532489061258,0.9554207840242508,0.9475006635119648
6,0.955022113992375,0.9402468564664164,0.9505854360859306,0.951308566372149,0.9486203031379098
7,0.9507867056375494,0.9453511073531669,0.9430841343263779,0.962293807891448,0.9505693998167672
8,0.9581705944113008,0.9481345634913978,0.9610850012243234,0.9532340205597786,0.9389940198013941
9,0.9503288781336544,0.9380237239968722,0.9553611606360188,0.9602221291598232,0.9481990223707448
10,0.9550786340692604,0.9483092697025384,0.9579521663966007,0.9634244494508238,0.9467011900657524
11,0.9572469028190634,0.9448797243317492,0.955861107428374,0.9571965573799714,0.95021674489611
12,0.957245249822152,0.9386905204449302,0.9481597757141126,0.9535773058489948,0.9449007831058744
13,0.9519862527768193,0.9447019768746708,0.9639709459090258,0.9608314130124742,0.9525671380523232
14,0.95236447794254,0.9501459229229244,0.9585039128315888,0.9565622618561941,0.9494982068823664
15,0.952743178011312,0.9457333182702756,0.9466530646364624,0.9580714367621712,0.9497571009629684
16,0.9531592282077652,0.9314883316130904,0.9578416370674172,0.9408274456313468,0.9468152813813868
17,0.9555821535773482,0.9492282952002824,0.9499323635483092,0.9382120499488366,0.9475921819935128
18,0.9593067640160624,0.9439770819809264,0.954309796498843,0.9515031974669972,0.9498951498442992
19,0.9579031423841552,0.9521507371055902,0.9549379331777872,0.9596040615091312,0.9524654065706136
20,0.9601300444861276,0.945362875386854,0.953360301602326,0.9580456607461556,0.9506273299072672
