Unnamed: 0,A_Beta_Blocker,A_ARB,A_CCB,A_Thiazide_Diuretic,A_ACE
0,0.9919299379008716,0.9949842379379338,0.996846369235768,0.9976406766469494,0.9961330523125528
1,0.9927707064053424,0.9963301304220352,0.996438558364834,0.9986845178009982,0.9948862088240922
2,0.9939935436163932,0.9934810656005042,0.9951915889577718,0.9948368601866664,0.9927784099142308
3,0.9944102885748268,0.9963485183828602,0.9952298700364696,0.9969581346738366,0.9969204348678518
4,0.9926991714708724,0.9958300478456016,0.9958592548068276,0.9951492290799584,0.9951511212895168
5,0.9902742995198344,0.9950354866252018,0.9979042325481738,0.9956270515326664,0.99380130540777
6,0.991988961314328,0.9933759756448459,0.9961776562381519,0.9970169481789534,0.995281213828498
7,0.994639983090182,0.9940439630042692,0.997428282979088,0.9977756627229638,0.9946848071601868
8,0.993215746973302,0.9950227228131976,0.9961176772317364,0.997202197065761,0.9957350096980718
9,0.9943720194182524,0.9981206525291618,0.9975824294129972,0.9928231025240696,0.9954734098133178
10,0.992769416946269,0.9952974752220822,0.996996599730672,0.9936522805797008,0.9946564810684267
11,0.9931927294174708,0.9955180524020322,0.9963033934039399,0.9974522400793788,0.9958824231668768
12,0.9941465742392088,0.9985250516909281,0.9957928765349202,0.9941882886607676,0.9949106400150959
13,0.9933439534850383,0.9950766257274176,0.996964708237548,0.9988394940117914,0.9943696814843
14,0.9874880099519948,0.9969970095130728,0.9960811327370794,0.9949816979224884,0.9960853011590426
15,0.9916105171182112,0.9957783446437758,0.9966405194201401,0.9988260832078232,0.9951392726522701
16,0.9916640405070896,0.9938507927478792,0.9943001379470904,0.9955310341631408,0.9957167593785176
17,0.9936099471975938,0.997347854780431,0.9971640714352992,0.9952409579460624,0.9948996853591902
18,0.9918195340502084,0.9950887371109618,0.9974416691963685,0.9985715311571248,0.9954480825115959
19,0.9900150056029332,0.9993074275708892,0.9966863559257784,0.9961871665334742,0.99612985615992
20,0.9932660784872358,0.9961114841659544,0.9952485416004256,0.9963587438029734,0.99541117107133
21,0.9917604820277376,0.9954922408944844,0.9972094220349128,0.9968945693820512,0.9952683075898704
22,0.9915114103328372,0.995357100583306,0.995432408712486,0.9967729410232472,0.9973759456049148
23,0.992902217432776,0.997805527745208,0.996700713209446,0.9957660507278302,0.9947957772624392
24,0.9920360265248452,0.9944615518884694,0.9967330459924912,0.9935577413635436,0.9950894397559986
25,0.9905920044992992,0.9958200248465559,0.9951854184488228,0.9945529190899032,0.9957921717779272
26,0.9926309911641228,0.9942824510446144,0.9973149465173136,0.9957400077697,0.9951935972150204
27,0.9938526953113592,0.9967760492913892,0.9978770859046538,0.9933255925375732,0.9953014246440012
28,0.9934248879154159,0.9961333451985868,0.9975029655446538,0.9967192088407454,0.9970905856134972
29,0.992952557759145,0.9948781778981378,0.9977667402369941,0.9963274053358993,0.9960389054041602
30,0.9924012920798936,0.9969279667077732,0.9974745174298592,0.9921487910896062,0.995159087420605
31,0.9906296366819703,0.9977461562117159,0.994927518184374,0.9973575784455996,0.9948804397187616
32,0.9928408414512648,0.9962583852770976,0.9975403579887476,0.9941542534353618,0.9947280993932616
33,0.9925253786849736,0.9970028122723512,0.9974000469287212,0.9953267962509441,0.996663035688259
34,0.991597119754195,0.9955637893028872,0.9961304237342876,0.9959999544432604,0.9955109469608341
35,0.9917145810502694,0.9976005694816305,0.995553899225644,0.9980721270229888,0.9950508358294592
36,0.9921556148837442,0.9954897658684274,0.9942590001800996,0.9972616380202082,0.9941768813419792
37,0.9939503191599928,0.9929289889124168,0.9938542044950333,0.996388621629174,0.995652941537859
38,0.994923149544376,0.9975564551840131,0.9963568677472134,0.9955876809107944,0.995440564655108
39,0.9934213925635044,0.9960763337047412,0.9968465066813608,0.9967913378302998,0.9950819535810952
40,0.9911206670568788,0.994218807550644,0.9969720159339368,0.9949004572065638,0.9963765964873784
41,0.9901182175597888,0.9952602732146544,0.9955740494794472,0.9966724441304184,0.9966524311695364
42,0.9930106890190789,0.9946844106369136,0.997369555313108,0.9949943124845092,0.9962548827616492
43,0.99473202524737,0.9988910476529566,0.9931838246232004,0.9977865902238604,0.9928368437625908
44,0.9937009952483792,0.998455738783734,0.9956157238545548,0.9956360150337958,0.9957045000127984
45,0.993672364352755,0.9977461942909368,0.9958180506066698,0.9952868516758068,0.9952537073786382
46,0.991788923672505,0.9950267116193654,0.9975220506565344,0.9959375058230684,0.9952621755616244
47,0.9941419777635228,0.9980103564511632,0.9950060401925004,0.9922914046117032,0.9964847044014692
48,0.9922561969779826,0.996255013281584,0.9965393328629796,0.9964622149857066,0.9949311704060622
49,0.9946435877505054,0.9959887553731932,0.9975290373284934,0.9956795694266848,0.9944828593835426
50,0.9941453351158812,0.9965597060860524,0.995996698993433,0.9942472554209064,0.994528713910976
51,0.9933245599028172,0.9965346373220588,0.997437082605016,0.9953200029566222,0.995279366592256
52,0.9937268071743766,0.99627866252839,0.9983119056662946,0.9938094595542704,0.995242764825388
53,0.991669264236364,0.9950280332394642,0.9984507912510848,0.9972253486003944,0.994431431985918
54,0.9918332395989672,0.994741194130724,0.997703895548271,0.9967921443421052,0.9955025324091752
55,0.9947328745459768,0.9931016444505448,0.99572360163314,0.9980525537132816,0.9945713018263568
56,0.9924246169520692,0.9963710032137688,0.9949651945036112,0.9979142455595694,0.9962649244319508
57,0.9921136454216744,0.99630770429657,0.9946861210182876,0.995351721730984,0.9952416468671887
58,0.992592604712365,0.9954597127495532,0.9977130692341796,0.9958688704345976,0.9950727408826182
59,0.9946383163118804,0.9956803960713894,0.9962829326545088,0.997294240934406,0.9961395051309936
60,0.9918328401117528,0.9953845138433516,0.9957892369875482,0.9951965812048305,0.9960338611909976
61,0.9931705118608842,0.9964608999991341,0.996361427893749,0.9944924582414959,0.9958385730975192
62,0.9930949341516796,0.9940057234119102,0.9976180264331443,0.99591002179477,0.9956717482122414
63,0.993831731168764,0.9957923590426364,0.9975039199499952,0.9960943987620359,0.9947944509042086
64,0.9926315415144296,0.9942205037314285,0.9952104526766667,0.9932314270156999,0.9968087907000028
65,0.9911981466969167,0.9977445621423692,0.9945568863453564,0.9971960930870786,0.9952550763564434
66,0.9920698628927744,0.9963274486788348,0.9969473743334594,0.9981479654499348,0.9958452664272124
67,0.9904410679569192,0.9971016429140188,0.9975222692542222,0.9946903886946108,0.99469717931033
68,0.9953143431639276,0.9961983871964304,0.9944288828950186,0.9939656387940528,0.9958435129995842
69,0.9903707236654252,0.9943247566159141,0.9978081500456892,0.9975123113061944,0.996113203484422
70,0.9924446444943026,0.9955405883237608,0.9979287699083368,0.9963324928544982,0.9951324771446444
71,0.9953186714429079,0.9969397276015524,0.9968307952005936,0.9975719595828684,0.9969515222067488
72,0.9941899361839176,0.9961056616215376,0.9979416738949688,0.9980303846786364,0.994191470922794
73,0.9937545950489399,0.9971873995889248,0.9955615449179568,0.9923012168067455,0.9939382361570264
74,0.9930502138312922,0.9942849289635194,0.9970357761423528,0.9988852523685956,0.9967973396140694
75,0.9932752984625328,0.9946582705176789,0.9977116302265752,0.9944066085887692,0.9963331129252768
76,0.9896373330768288,0.9965457106753556,0.9977299587801188,0.994951683367823,0.9945940910852368
77,0.9928970285263908,0.9966940810259236,0.9963258715970236,0.9972055337026424,0.9956904619483636
78,0.9934091411576832,0.9968063855862788,0.9974820085537234,0.9941098489147622,0.9959852321441492
79,0.9897034739793402,0.9984983640500636,0.9975647412881018,0.9960231341191712,0.9951592679344778
80,0.99189942166425,0.9950613128345612,0.9970014973738752,0.9945941713502362,0.9965805222136216
81,0.9931103900666114,0.9974209178137504,0.9987278915668244,0.9982115369924645,0.9954290066125768
82,0.9913851659318546,0.9958869809088132,0.9953619838980384,0.9955017952986801,0.9950333618567024
83,0.9941663435259094,0.994743424279818,0.9961132735518348,0.9930981436670038,0.9957540545379178
84,0.9905602683575768,0.99643339872019,0.9969865033961108,0.9957634598309376,0.9952797040414564
85,0.992641289280667,0.99618218163552,0.9963474545611848,0.9944456567845432,0.9944521262773888
86,0.9928588278486364,0.9942855953246508,0.9963575175712216,0.9957528914331496,0.994874308416972
87,0.9928660361885144,0.9943818254890412,0.9976280974800428,0.9965546991872029,0.995108010622104
88,0.9900575703519072,0.9942473873340648,0.9969938018572,0.9978676334855324,0.9954786310062168
89,0.9930327657636911,0.9969783121740587,0.9974614783500642,0.9961347113362296,0.9962906380912722
90,0.994447912733448,0.996152395751441,0.9959581159942814,0.9944726557748262,0.9949714222054074
91,0.9922722240705112,0.991954764343206,0.9959340301022048,0.9984548878258172,0.9947361105767042
92,0.9929072119833824,0.9973280497242036,0.9968272457494416,0.9953515561598294,0.9949809897566461
93,0.9917952223316572,0.9970627152003516,0.9960181300634204,0.9965206739458856,0.9965147362227011
94,0.9935943478796314,0.996104868713228,0.9962669896371482,0.9981113225903776,0.9957088396983031
95,0.9938968908223124,0.9940209753326056,0.9954455581627261,0.9948994060156318,0.9968644180675148
96,0.9938185451006804,0.995641858394325,0.9963666756427196,0.9965160237007162,0.9948945963539676
97,0.9925033747172808,0.9959253981798444,0.9958364437813386,0.9974690272481952,0.9950754709393722
98,0.9907256540821386,0.9954107970109848,0.996946438585167,0.9973252854526696,0.9944221079685588
99,0.9934293292930172,0.9957140641998428,0.9954177711266032,0.9963753328009728,0.9938575352422924
