Unnamed: 0,A_Thiazide_Diuretic,A_Beta_Blocker,A_ARB,A_CCB,A_ACE
0,0.8519650274808852,0.8640941822157692,0.8607098150468037,0.8591648611178013,0.8720650956354301
1,0.8585679255947748,0.8508187362999583,0.8582970715883033,0.8651161622945368,0.8687905739942181
2,0.8719168631721976,0.8639657583077502,0.8497462157597212,0.8705410823862287,0.874415605312415
3,0.8535048090095059,0.8638917932847281,0.8598726692114267,0.8655989184378459,0.8840680729400298
4,0.8545079143074502,0.8760417201908424,0.8583055173672891,0.8531986813151291,0.8764899049294428
5,0.8469226123841691,0.8623188219969047,0.8631484140729838,0.8531321461819725,0.8736575695482399
6,0.8538974102883269,0.8585602568593271,0.8623802840075842,0.8468657732456295,0.8754657305310947
7,0.8630584521651615,0.8655986975128037,0.8353576264918066,0.8692074096192437,0.8715172371228893
8,0.8731985047445224,0.8489757221572717,0.8610766807024961,0.8421542236595582,0.8743612724908199
9,0.8516639718661798,0.8748991652179913,0.8470196832953054,0.8711175620241446,0.8753614359788838
10,0.8494338079687545,0.8634770181762529,0.8522771985328865,0.8617126853285086,0.8704682639321994
11,0.86383966401381,0.8547888166905675,0.8606483656400852,0.8775579675289455,0.8688185542173976
12,0.8463463270692184,0.8609744210754016,0.8686563741904572,0.8571512588240113,0.8791652910674429
13,0.8509938858955044,0.8539300862469739,0.8578484781912009,0.8551655347314254,0.8700922877320735
14,0.8567597128374318,0.8515232139391155,0.862353434948142,0.8802102820015211,0.8661362566451961
15,0.8569785903723341,0.868897942893583,0.8742764400939512,0.8655813902258905,0.8844298500747965
16,0.8552550745352999,0.8562776121295917,0.8364810713719129,0.8429656306904889,0.8760163221695448
17,0.8617043234565817,0.8589695298524638,0.8610637432426621,0.8740482173772356,0.8787056016398023
18,0.8697122089501808,0.8657525627208467,0.8745394774249694,0.8615175162682711,0.8804446451320806
19,0.8473615994259194,0.8643948101404434,0.8721245535377018,0.8525441839480644,0.8744814559271035
20,0.8553403661655908,0.8527056373289701,0.8591059677695833,0.877389437270884,0.8766635664864145
21,0.8506098262488655,0.8618533437497544,0.8549163848322686,0.8473179319382474,0.8684813642766381
22,0.8482395015116618,0.8571611915442301,0.8602770161978827,0.8602309120908632,0.8738868921678411
23,0.8670908926393106,0.8622883727583819,0.8500129261589187,0.8545513264856692,0.8684842111217137
24,0.846590380495048,0.8579862681525131,0.8568212646778497,0.8730023837875267,0.8766161850790585
25,0.8702260294252645,0.8407152082882164,0.8525298225549203,0.8582930911872713,0.8800502200825115
26,0.8624220173352607,0.8659457606078209,0.8566992942867829,0.8684243788905852,0.8717997919986635
27,0.8706165858060317,0.8399702093043322,0.8573052976265341,0.8739981724098494,0.8748107535435065
28,0.8524949530111374,0.854047795220103,0.8548227497491261,0.8588659222093978,0.8722024369463459
29,0.8639718110011809,0.846426191397376,0.8580873505743899,0.8503203549330506,0.8744603092003236
