Unnamed: 0,A_Beta_Blocker,A_CCB,A_ARB,A_Thiazide_Diuretic,A_ACE
0,0.997267768427386,0.997214138986624,0.998749217339389,0.9953641014222898,0.9991376623723908
1,0.998924017115259,0.9959226276386686,0.9979974830057776,0.9971131874683572,0.9956665196625818
2,0.9986092786237928,0.9975746574825504,0.9992221739343824,0.995812793396354,0.9982664001319866
3,0.9982310499734692,0.9968700111681421,0.9997104993962962,0.9975201861810976,0.9987330170081204
4,0.9981211345295428,0.9964053717666536,0.9994985361138652,0.9966956163598634,0.9969944110773976
5,0.9978497538870764,0.9979166007801482,0.9980170080571844,0.9955132795635524,0.9978538774404464
6,0.997758090359948,0.9969279343442836,0.9973251171718356,0.998412837405229,0.9975574963588028
7,0.9979043279793204,0.9968865522040858,0.9986892129882746,0.9977062218857592,0.9974225269346308
8,0.9985421434052568,0.9970567989892738,0.9999999999935616,0.9959561158776548,0.9975759827161208
9,0.9976670928015956,0.9977738675151556,0.9985475163056936,0.997561685978626,0.9974501528308892
10,0.9978698339070596,0.999267807801475,0.9980099701406951,0.9970480393070128,0.9971783917169093
11,0.998282474597172,0.9961210842809068,0.9981508195548526,0.995005426641262,0.997482854298686
12,0.9970871468761924,0.9968901042113084,0.9992421492465812,0.9957830978368672,0.9987556255966734
13,0.9980455425935022,0.9949588084032782,0.9994131962402014,0.996438087034818,0.9975156992473722
14,0.9980150711678116,0.9979379612290472,0.998900187156342,0.9976674013090372,0.9978144539837838
15,0.9976921455763058,0.9981857006616665,0.999749156697457,0.9944840496227928,0.9962848024560618
16,0.9984893584002474,0.9973002282999645,0.998569084868246,0.9966639231970124,0.9980472462985218
17,0.9982074512127568,0.9965022427159907,0.9970758243593436,0.9962542890129222,0.9979625955592604
18,0.9981161284348508,0.9951652424322172,0.9978255109022466,0.9958880943373684,0.9985105780396902
19,0.9986977432890324,0.9946569426894116,0.9989065960420624,0.9980457862302322,0.9971372421130572
20,0.9977071210790894,0.9982210187973076,0.9979607440293408,0.9955208548096872,0.9973091828172908
21,0.9977144266540904,0.9964375847180882,0.9986467201785754,0.9961433248401916,0.9983765631584594
22,0.9991776456550648,0.9970054979161184,0.997766839566696,0.9982545219131168,0.9979259995326129
23,0.9987624530078446,0.9943503785404846,0.9995991266489436,0.9958720167821492,0.9940206649545882
24,0.9970183380285382,0.9971410033490566,0.9978258588331601,0.9968734625082296,0.9963468584312588
25,0.9984875725044056,0.9972238226285276,0.998633706539648,0.9968664496484864,0.9976813978973712
26,0.9978369495311756,0.9968850146216636,0.9982113276019688,0.9973817258361088,0.996733171163927
27,0.9981949213501076,0.9986951666441084,0.9993069353702072,0.9969425753937938,0.997577906048518
28,0.9980289264788048,0.9954878279274184,0.9995572704795888,0.9977409338453374,0.9977650068900016
29,0.9981448657837242,0.997082848049317,0.9986932575652842,0.994938563560082,0.9974523356012446
30,0.9983128703457668,0.9977731494567116,0.9983781403526016,0.9970853941495368,0.9977175088904238
31,0.9982616636031436,0.9958320384910728,0.999128282375131,0.9978656503687238,0.9973417536866184
32,0.9981847922404434,0.997478033905265,0.9984514135977632,0.9975666547548216,0.9985915324371616
33,0.9979209005482912,0.9990049182916224,0.9979206739117916,0.9984039521154782,0.9978885788969682
34,0.9985884553647228,0.9979769664301998,0.9997630331651092,0.9979954461763572,0.9966836755292215
35,0.9979069914466978,0.9972975009797984,0.999679710236652,0.9963145080348196,0.9976795939732948
36,0.9983489275310121,0.998143053004408,0.9989569178235717,0.9981384522529204,0.9985772242383008
37,0.9986391370608578,0.9977429685853992,0.9999999999937886,0.9967691110450984,0.9966479337692774
38,0.998726957432116,0.9955525888755828,0.9986851598403124,0.9977127668550114,0.9988925333560988
39,0.9986909082562984,0.9957091944470542,0.999434057783359,0.9978770177864956,0.9970596529459366
40,0.998599404719328,0.994308537074452,0.9981584213048406,0.9982146665584312,0.9975929191796601
41,0.9980891218706752,0.9958551605180201,0.9995062122480214,0.9963836950073656,0.9964764905343714
42,0.9987603660362446,0.9938114498112132,0.9985815216976331,0.9959777794652228,0.9975796462978652
43,0.9986827779500916,0.9964384223821378,0.9982755813846784,0.9969081892493868,0.9974384326498844
44,0.997963659831446,0.9950593472090772,0.9993019249952672,0.9965700788811784,0.997147987121372
45,0.9978411894880932,0.9951143798389048,0.9995276597194102,0.9976268635082822,0.9972935269455626
46,0.9978893610674208,0.9976341628032036,0.9990248093005476,0.9962075000573674,0.9955320832129556
47,0.9985460142156992,0.9950764772243312,0.99883321507919,0.9961049015448894,0.9975965209969596
48,0.9986637118971396,0.9958164384761944,0.99696639360852,0.9973986098553432,0.9970525346062952
49,0.9972780658474192,0.9956490046677524,0.9984209378107334,0.9978649087316166,0.9971235247461429
50,0.9987427746563964,0.9960178995259767,0.9996054420552184,0.9979349758205414,0.9977096863851896
51,0.9986971601030395,0.9959702350201262,0.9980896699420764,0.9975875344965942,0.9982109753480036
52,0.9984124951678072,0.9977848674794064,0.9992325831288168,0.9973422628996804,0.9978605678420216
53,0.9984327438969434,0.9947949052717828,0.999343441808106,0.9979211259256336,0.9965664984606828
54,0.998909260668545,0.9961914202607122,0.9980820202330868,0.996743118061122,0.9973006401446892
55,0.9984530849550524,0.9952158737479,0.9996795492762436,0.997094171480756,0.9965068483399924
56,0.9971252422670482,0.9937312802768326,0.9988477463272466,0.9969069118996056,0.9983809833790702
57,0.9975739371465004,0.9965723608281898,0.9979294678947463,0.9972137325591368,0.997216939791354
58,0.9983385411238186,0.9943233065526694,0.9991404309571876,0.9979151564519853,0.9983187066319438
59,0.9980408528470096,0.9965085521715572,0.9991724696521379,0.9965519334627744,0.9970309477902533
60,0.9982565846612432,0.9974210508473572,0.9994948886116034,0.9952775192109268,0.9978025737158996
61,0.9983712859904256,0.9953797757957143,0.9994281411548742,0.9966753189123227,0.9973892616662456
62,0.9976540062998508,0.996781166123495,0.9986612993524754,0.9965500796948108,0.9961305137518732
63,0.9977949512634048,0.9970202825300928,0.9970252894295826,0.997370508249822,0.9988653141626008
64,0.9979071373432707,0.9993492276701178,0.9953078056009138,0.9970260360504388,0.9982537386134399
65,0.9986205556074972,0.9976290668043141,0.9996819229029316,0.997936716311756,0.9987254757390516
66,0.9981020045394184,0.9955906086773016,0.998293520285649,0.9966299511604824,0.9983654497485742
67,0.9974364382197578,0.9942264716989746,0.9970259069296472,0.996898154961665,0.9986926548123101
68,0.9973773945883212,0.9967774304291174,0.9993696419487224,0.9964547550447792,0.9964135109710508
69,0.9982132984558666,0.992752403211145,0.9988900756299478,0.99689420495567,0.9970689612228328
70,0.9989870168684716,0.9974942525194358,0.9986394656782296,0.99650199878378,0.9982672899495586
71,0.99752656843483,0.9955826838162378,0.9992415850382956,0.9955870667962134,0.9980140482873556
72,0.9981266614510484,0.9973512175758265,0.9987885393638188,0.9978536796188132,0.9984457215571388
73,0.9982784987901226,0.996191037680328,0.998801690397618,0.9979676514538685,0.9962515438046888
74,0.9973198498446768,0.9962307065957556,0.99906684505723,0.9975487442160216,0.9966735032503404
75,0.9976730611938056,0.9978488433430212,0.9988146299039932,0.9965118812423946,0.9974987985261264
76,0.9982217036354122,0.9968898009249134,0.9979032277767164,0.9985013262107588,0.996791658964368
77,0.9989769891259042,0.996566760255174,0.998487010079567,0.9979974988040214,0.9977554282682918
78,0.9986270065881035,0.9967379024897643,0.9972978378880172,0.9982263657667998,0.9973931782307396
79,0.9985087874770516,0.9948685385842364,0.9986173177633304,0.9974976359914002,0.9959052095073848
80,0.9983627371840612,0.9951419964691004,0.9986563039312158,0.9968474571832364,0.997220557443351
81,0.997724453260192,0.997782805022667,0.9991717868250536,0.9972279638572252,0.9977124956979628
82,0.9981902869184468,0.9970943742217359,0.9979507120184641,0.9975710110632099,0.9976034068280072
