Unnamed: 0,A_ACE,A_ARB,A_CCB,A_Beta_Blocker,A_Thiazide_Diuretic
0,0.9974628127874932,0.9990348290717987,0.9968962113253752,0.9984052895957424,0.9977309176344098
1,0.9983409588300264,0.9975639678344488,0.9987810867484296,0.9977167261723462,0.9990334519561112
2,0.9979703795290582,0.9982509069061104,0.997998270297274,0.9978774925305782,0.9989075609985374
3,0.9995558465554925,0.9968501242280596,0.9985117458527584,0.998488232353518,0.9990776173383984
4,0.9990915055632024,0.9988873415450372,0.9986634595598004,0.998541524942222,0.9983502039633484
5,0.9991457067453604,0.9982289467094824,0.9961499910688144,0.9981605418265764,0.997483190423267
6,0.9989822789441531,0.9987256858669366,0.9980610837927018,0.9989490483132738,0.9993870569481446
7,0.9987145384050676,0.9973975904672572,0.9985415264535884,0.9974728101126508,0.9981293769653043
8,0.9988525630322737,0.9988333716711382,0.9971640991823204,0.9973331262082704,0.9986752774541446
9,0.998909344061478,0.998121584919794,0.9985405287787004,0.9987777309939708,0.9990910413589392
10,0.9984178446630876,0.9981366702852856,0.9981904345764776,0.9979408316513227,0.9993224382147832
11,0.9988584640990475,0.9988453909471088,0.998010897980698,0.9987588233774496,0.9984570358252868
12,0.9994843851082869,0.9995091493314742,0.9982677714033086,0.9968754070837104,0.9975293128607944
13,0.9988310664765521,0.9982806198469985,0.9987996490173072,0.9982814163021172,0.9983808166124116
14,0.9993431404596852,0.998881011371391,0.9982987998662901,0.9968128580113818,0.9986768488333676
15,0.9990605336055446,0.9962750369288079,0.9989394951714734,0.9984381828863148,0.9979097949437288
16,0.9988423735599576,0.9984761180097018,0.9982812439174876,0.9976429576289116,0.99786623791463
17,0.9985771413496866,0.9999999999966566,0.9990033529294232,0.9968694931597712,0.9994083573767724
18,0.9992573537471257,0.9986092675915632,0.9983628343325928,0.9979499315329974,0.9987009726342052
19,0.9990190065988356,0.9993473723190056,0.9988314518380206,0.9982965257478535,0.9992235157089676
20,0.998784168929904,0.998252300220176,0.998144280526099,0.9958229833834504,0.9985864983531964
21,0.9993922958979868,0.9990249323004688,0.9962198665465029,0.9976345944353814,0.9985359244352141
22,0.999356982165763,0.9994201128337196,0.9997515487250548,0.9966008002328632,0.9995874328598991
23,0.9996288668636104,0.9992096611388056,0.998199900166148,0.9982780753160274,0.9992768201196816
24,0.9992547258157488,0.9987756126325296,0.9990803509339712,0.9978583173810176,0.9983052952089638
25,0.9986107686139044,0.9988318750942018,0.9982602591605726,0.9981260837688344,0.9983169564972866
26,0.999242376137318,0.9999999999905635,0.9967598473800672,0.9972278821631924,0.9978546181087156
27,0.9987486758765768,0.9993415751498216,0.998374411602596,0.9972064036934029,0.9986110325805704
28,0.9990219366337358,0.9983996629542125,0.9997730300344964,0.9963211897682236,0.9988261319758924
29,0.999381029358894,0.9992087122812141,0.9970082017091498,0.9977200057652592,0.9982994096559064
30,0.9991277253624132,0.9988123883955208,0.9994999371373828,0.9992439303783214,0.9987996802818814
31,0.999199463881818,0.9989489356077236,0.999245112689568,0.9987267522231096,0.9985964343672749
32,0.9992575767710712,0.9982898804760514,0.9991477852914724,0.9983931387200362,0.9997803151596698
33,0.999514027657778,0.9995061800395988,0.9966730326112004,0.9977629476881904,0.9999999999926896
34,0.998192874021826,0.9988856431220232,0.9997540571627836,0.9966299328907516,0.9985580957470881
35,0.999002788242911,0.9977143216725006,0.9997050300848368,0.9980570342204508,0.9984754954998544
36,0.9992577757247438,0.9993767554949966,0.9985771847142272,0.9961154976560388,0.9985587690229206
37,0.9993406864757819,0.9964930077149337,0.9989650212992724,0.9986029219693052,0.9993366150085368
38,0.9998068632476474,0.9988970558290204,0.9985546694210276,0.9965106176310562,0.9995279027034658
39,0.999461228795273,0.9984902801992412,0.9984975740392148,0.9958477668547148,0.9980974120172555
40,0.9987582538667285,0.9975166423985412,0.9978793368591514,0.9979670901099402,0.9997168907870724
41,0.9975086030992959,0.9990577663835852,0.9984165540010548,0.9980930231445748,0.9987506047319404
42,0.9984558674857996,0.9975838475485392,0.9999999999913916,0.99822111823743,0.9976595383075172
43,0.9992470432767356,0.9982447180084412,0.9982821913320878,0.9973983266778416,0.9991116907650394
44,0.9971438406239004,0.9985308638239162,0.9964688212101898,0.998142720013062,0.9986601721859828
45,0.9988003523408792,0.9980184601468142,0.9978039968023272,0.9980485558915284,0.9979396385083628
46,0.9996281628067062,0.9982171053877482,0.9977400832554326,0.997868325781221,0.9982255329859764
47,0.9994826115115144,0.9987341309362556,0.9982989486265864,0.9981739922954352,0.9981532507377046
48,0.99952548207323,0.9993039521783604,0.999553209969868,0.9972401607310672,0.998948234102232
49,0.9989109831968628,0.9993628894947858,0.9991499509287084,0.998515110823712,0.9985344981486284
50,0.998544951105426,0.9986992185360783,0.99647213104665,0.9981815322554438,0.9989713721531304
51,0.9993295265718471,0.9990131347295372,0.9979801440975544,0.9979849917974772,0.9991145274489504
52,0.9993439348046772,0.9977431107836546,0.9994377822212414,0.9979224800058072,0.9993089807205888
53,0.9991310632546461,0.9989698625672104,0.998120208673998,0.9983574679998424,0.9985113360689752
54,0.9990518006386508,0.9982501021610064,0.9991160879029288,0.9981921900288352,0.9993538882890176
55,0.9989179854796236,0.9974711265051139,0.9949827363146476,0.9981219876739398,0.99872299370969
56,0.9993970489640296,0.9975348780892426,0.998684234908218,0.9969592603700724,0.9988923405794622
57,0.9993027810106376,0.999206625196692,0.9971061356832724,0.9977765282367621,0.9988102288251292
58,0.9994391407529688,0.9982244471541352,0.9976720421832072,0.9982475055340604,0.9988621435002392
59,0.9991859280877806,0.9988973837175992,0.9980083523030344,0.9974408932283892,0.9985050536236828
60,0.9987849634747152,0.9965974133568049,0.9978529769639046,0.9967273510842679,0.998950746266814
