Unnamed: 0,A_Beta_Blocker,A_ARB,A_CCB,A_Thiazide_Diuretic,A_ACE
0,0.9914033134506032,0.9931243556195606,0.9982460351384158,0.997226974884176,0.9960607807405648
1,0.994268604665325,0.9947061163752402,0.9968044495294036,0.992203555615148,0.9965711181509808
2,0.9950458456692718,0.9915866220350849,0.9987840709321778,0.9962260797958086,0.9968480014902764
3,0.9939971299778244,0.9934431358027184,0.9980930519466886,0.9891951380221182,0.9965824335260044
4,0.9883914573699059,0.9977883262997064,0.995292854492438,0.992581726720649,0.9959532008622302
5,0.9941244185597478,0.993847337342774,0.9974803936960964,0.9944398745166618,0.9953669771189408
6,0.9914841439591126,0.9959301179420924,0.9979720497655872,0.9986043120591844,0.9967859241924579
7,0.9917231228956872,0.993884522843532,0.9969139006654186,0.9937549319791362,0.9957365172978012
8,0.9923424514966652,0.9951668767098704,0.9980256413600208,0.9961496820033154,0.9941549926402355
9,0.9933949917129968,0.9956241726215652,0.9983641893043779,0.993239791282913,0.9953083427024516
10,0.9938046418134028,0.9909325689918512,0.9963337858565328,0.9911972695281852,0.9957440285394696
11,0.9952324614127624,0.9968830961673218,0.9981151020275364,,0.9970680511030168
12,0.9908392066248614,0.9958175461672312,0.9976859254366798,0.9982622374618636,0.9959295201711617
13,0.9932495836023087,0.9927115993366568,0.9969987557459482,0.994382193349403,0.9967922840159156
14,0.993935643307399,0.9987075019562462,0.9984260281637114,0.992282828464842,0.9957853365930992
15,0.9965231584139796,0.9956014067877652,0.9969327323706846,0.9962438398411804,0.9972538765085084
16,0.99359250981691,0.9953430993261841,0.9961231173146404,0.9942313770627554,0.9975330854382148
17,0.9921052315246364,0.9987559847701488,0.9946717718836036,0.996100438438242,0.9963890687462518
18,0.9941782798894696,0.9975251650562826,0.9962084947444312,0.9933930677749664,0.9958267322243346
19,0.9914377292252116,0.9979722552707858,0.9984773203419576,0.9952762064777988,0.9950401194778452
20,0.9919729010837672,0.994265486065422,0.9978042430991819,0.9953065000248359,0.9974722916921912
21,0.9896850099397398,0.9910009448171216,0.9980264573591116,0.9948410724415482,0.99518027979572
22,0.9944170608840058,0.9959654675499202,0.9967684115637484,0.9974651657532873,0.9942534802714624
23,0.9951218957541408,0.9957342278820612,0.9973424839559459,0.9974201203347552,0.9959327049115206
24,0.9929311940824485,0.9961145739349584,0.9986211912064732,0.9931613665060826,0.9959049736820764
