Unnamed: 0,A_Beta_Blocker,A_CCB,A_ARB,A_Thiazide_Diuretic,A_ACE
0,0.9977683796615872,0.9989104310535528,0.9999999999947063,0.9990317634039724,0.9987581370064752
1,0.9988690187139904,0.9991040770396898,0.9999999999921794,0.997987214848166,0.9984309653176724
2,0.998890179808736,0.99739952286031,0.9994970881820844,0.9991322644380319,0.9997513476924048
3,0.9991467659776988,0.9984532279273328,0.9987711309364459,0.9994745018275084,0.9993365360482548
4,0.9975615373675394,0.9992094766517342,0.9993875815726504,0.9997525610712464,0.9990992789903638
5,0.9981149551284187,0.99928110159483,0.9999999999961336,0.9999999999943244,0.9995464334098432
6,0.9982577873488042,0.9995058028400754,0.999289456467876,0.998646663030747,0.9992340577004094
7,0.9996132002460821,0.9994658903488178,0.9994943758278041,0.9988606150558512,0.9988869721167674
8,0.9972130859277172,0.9995893309575712,0.9999999999950464,0.9996833024377759,0.998634405420012
9,0.9989055045330965,0.9990181908324308,0.9995545446308399,0.9997074516656436,0.9985372245956052
10,0.9981380078305828,0.998838446107582,0.9999999999951962,0.9989731074379224,0.9989159258207296
11,0.9995059919061899,0.9982877596191844,0.9999999999955028,0.9992411157902236,0.99871553491102
12,0.9957518994181505,0.9994604807819972,0.9993695566906536,0.9997288564505178,0.9986692487746432
13,0.999357596441432,0.9988755926956044,0.9999999999906992,0.9998257490313592,0.9994193722069198
14,0.9995519378854956,0.9990962962505304,0.9984647184807002,0.9999999999934454,0.9984323235844356
15,0.9992412104882168,0.9996978615751942,0.9994568882889304,0.9994610652894366,0.9993564867065584
16,0.9971742002866651,0.9993600237375172,0.9999999999940322,0.999404436506864,0.9996262123829888
17,0.9963804265040884,0.9990667869896556,,0.9991112751579904,0.999291434694889
18,0.9985065841732133,0.9982760618588812,0.9993106344405164,0.9997794350646396,0.9987881405699028
19,0.9984633346637118,0.9994753845046748,0.9984753484025888,0.9981265624906359,0.9987139241716066
20,0.9986979822259544,0.9992721711754092,0.9989380720424644,0.9997426881640812,0.9987995619436588
21,0.9987832009445544,0.9995732157740964,0.9995690126542868,0.9994185763313552,0.9996728151583344
22,0.9975279053206286,0.9990457364052427,0.9999999999943292,0.9999999999909768,0.9990286106566
23,0.9972697402373001,0.9988221513353562,0.9999999999899752,0.9992208837019376,0.9990545339516418
24,0.9991089216484094,0.9993105732642976,0.9999999999917332,0.9999999999943892,0.9989789500002856
25,0.9993817738027838,0.9994774651099599,0.9999999999931786,0.9994328497600424,0.9990027060982494
26,0.9987723491974804,0.9982018869980428,0.9999999999932312,0.9989740669320032,0.9981413660649572
27,0.997788437129774,0.9983481653285159,0.9995290678961568,0.9989042600570548,0.999358648947683
28,,0.99938157055013,0.9992763466761114,0.9998243198226732,0.9978818230846483
29,0.9976609191208106,0.9993912549666448,0.9999999999934456,0.9999999999960906,0.9985845741446936
30,0.9989021313686792,0.9995737449137454,0.9993751759375316,0.9993794804793912,0.9986973892163592
31,0.9960228517134148,0.9988907809230708,0.9986025673101404,0.9997162534214641,0.9987844684989958
32,0.9990811807768384,0.9993628497813721,0.9993556965413632,0.9993683508612384,0.9986591905604312
33,0.9984332588571152,0.9996252506338138,0.9999999999922756,0.998201438896434,0.9984747799693876
34,0.998858026013356,0.9990063846618816,0.999461835956191,0.9991135961422452,0.9993325226107668
35,0.9995415683855304,0.9978656188388548,0.9994240494262432,0.9994346954971641,0.9989015325636594
36,0.999837943818794,0.9996627487919596,0.9988839679376604,0.9993998299956819,0.9993558541264268
37,0.9985368282580412,0.999532914015014,0.9995524862251636,0.9994637818166826,0.9991611750162182
38,0.9999999999952424,0.9995653759900622,0.9999999999914588,0.9999999999960614,0.9994255017760592
39,0.9957996396275248,0.9993898768745432,0.9994570829777744,0.9987204726872568,0.9984509826410021
40,0.9999999999893356,0.9993256439871896,0.999459649836898,0.9985512338102616,0.9984870324221452
41,0.9973100026638794,0.9996391057446302,0.9994603596708072,0.998904005220504,0.9997310799329521
42,0.9990313632132044,0.9985898015956184,0.9977732974143624,0.9996686907031396,0.998678567075018
43,0.9997851250132396,0.9986366559768879,0.999507392073096,0.9997257322651694,0.9990493011157044
